ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.started,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,freq_top,0,48,48,23,,,,,,,,,,,,324.13239622363835,324.86429431175566,324.8643074610991,1.0771219040531268,325.94612490526924,325.9461380546127,371.9529343395661,371.9529343395661,328.95972292735314,None,1,328.9607822510843,328.96151925560844,328.9615295185067,328.96235536126187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,0,-168,180,180,180,180,0,12,None,abs,inhibit,freq_top,0,49,49,25,,,,,,,,,,,,328.96284541474597,329.4269376115117,329.42695076085147,0.9006000512100174,330.3348537392412,330.3348665678677,376.3408572151566,376.3408572151566,333.3476422750682,None,1,333.3480418867475,333.34808069333667,333.3480899940914,333.34863970068545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.3486913359011,333.85159878346167,333.85161546067684,341.63262312994993,space,7.76659286719223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,90,0,0,0,168,0,0,168,f,present,resp,freq_top,,,,,0,0,0,561,,,,,,341.63264814576905,342.1336085287294,,,,0.8340099515191709,,,,,,,,,,,,,,,,,,,,,,,342.28046549949795,342.57376251071764,342.57377694292154,343.4142529875462,343.41426774046704,389.4214196990579,389.4214196990579,390.91184296993015,390.91184296993015,390.91184296993015,390.91184296993015,345.67220938112587,f,1,2.2147297819792584,None,345.6737459297183,345.67378922633,345.6737985270847,345.6744133389511,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,0,12,0,0,0,-12,0,0,j,present,resp,freq_top,,,,,0,1,1,693,,,,,,,,,,,0.7951697263034357,,,,,,,,,,,,,,,,,,,,,,,345.67489280882,345.96305131418194,345.9630660671028,346.7616553673215,346.76167012024234,392.76859501216677,392.76859501216677,394.25899968152953,394.25899968152953,394.25899968152953,394.25899968152953,349.7930088482244,None,0,,,349.7933876133866,350.2996516707535,350.29966353723285,350.30031362781665,395.74940082302055,395.74940082302055,395.7827196493163,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,90,0,-12,180,0,180,0,-12,0,j,present,resp,freq_top,,,,,0,2,2,710,,,,,,,,,,,0.9595060110944644,,,,,,,,,,,,,,,,,,,,,,,350.3008524300785,350.39210757315595,350.39212072249575,351.3578410321679,351.3578551436549,397.36470081882,397.36470081882,398.84675565670113,398.84675565670113,398.84675565670113,398.84675565670113,352.85921706258523,j,1,1.455073755907506,None,352.8597196239825,352.8604505349067,352.8604607978086,352.8608341108047,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,3,3,36,,,,,,,,,,,0.7124862975669243,,,,,,,,,,,,,,,,,,,,,,,352.8613174292623,353.1403445191463,353.1403599134974,353.8553649471287,353.8553790586193,399.86258104884837,399.86258104884837,401.3529850767809,401.3529850767809,401.3529850767809,401.3529850767809,356.8868111148513,None,1,,,356.88717961711154,356.88724376023674,356.88725274027456,356.88780437116293,402.8434198934119,402.8434198934119,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_top,,,,,0,4,4,333,,,,,,,,,,,0.8101817121245736,,,,,,,,,,,,,,,,,,,,,,,356.8883200819,357.1201551493941,357.1201689401678,357.9358571943121,357.9358716265124,403.94242641259916,403.94242641259916,405.4328493627545,405.4328493627545,405.4328493627545,405.4328493627545,360.9673617322769,None,1,,,360.9677427424467,360.9677802661754,360.96778956693015,360.96833061419966,406.92326429501554,406.92326429501554,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,0,180,0,180,180,12,0,180,-168,None,present,inhibit,freq_top,,,,,0,5,5,305,,,,,,,,,,,0.9828909522388403,,,,,,,,,,,,,,,,,,,,,,,360.9693819200438,361.19945754158107,361.19947133235473,362.18248976035466,362.1825038718416,408.18882549766204,408.18882549766204,409.6792343363268,409.6792343363268,409.6792343363268,409.6792343363268,365.213599497376,None,1,,,365.21400424050444,365.21404208495005,365.21405106498423,365.21477748589314,411.1696499100217,411.1696499100217,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,-168,180,-168,180,180,90,0,0,180,f,present,resp,freq_top,,,,,0,6,6,526,,,,,,,,,,,0.9683574978425432,,,,,,,,,,,,,,,,,,,,,,,365.21528100943397,365.42145914708453,365.42147261714126,366.3951020950117,366.39511588578534,412.40192884795397,412.40192884795397,413.8923274237204,413.8923274237204,413.8923274237204,413.8923274237204,369.29332106489164,j,0,2.8489026098613977,None,369.2939057294898,369.7997416314902,369.79975349796587,369.8007345670849,,,415.2828137793549,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
12,0,270,0,0,12,0,0,0,0,j,present,resp,freq_top,,,,,0,7,7,667,,,,,,,,,,,0.978410813308827,,,,,,,,,,,,,,,,,,,,,,,369.8012505985389,369.9509128689424,369.9509260182822,370.9328270730184,370.9328411845054,416.9397513235126,416.9397513235126,,,,,372.3995080863642,j,1,1.4313738328492036,None,372.40002026922957,372.4007566323198,372.40076689522175,372.4013287890084,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
270,0,-12,0,0,0,-12,0,0,0,j,present,resp,freq_top,,,,,0,8,8,676,,,,,,,,,,,0.9754519189227081,,,,,,,,,,,,,,,,,,,,,,,372.4018239739453,372.59050322527764,372.5905170160513,373.57229459526934,373.57230902747324,419.57916849340836,419.57916849340836,,,,,374.9386926412117,j,1,1.3196204708692676,None,374.9392218220055,374.9392596664511,374.93926896720586,374.9397237419689,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,180,168,0,0,180,180,12,180,180,None,present,inhibit,freq_top,,,,,0,9,9,32,,,,,,,,,,,0.934495116740494,,,,,,,,,,,,,,,,,,,,,,,374.94020770186034,375.44590633756525,375.4459210904861,376.3869010755843,376.386914866358,422.3934484852107,422.3934484852107,423.8838525131432,423.8838525131432,423.8838525131432,423.8838525131432,379.417881884925,None,1,,,379.41825616006827,379.4182946459441,379.41830362598193,379.4187365920843,425.3742347324114,425.3742347324114,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,0,0,-12,180,180,180,0,-12,j,present,resp,freq_top,,,,,0,10,10,735,,,,,,,,,,,1.0786386312526113,,,,,,,,,,,,,,,,,,,,,,,379.4192478128025,379.6590885839032,379.6591023746769,380.74118889926467,380.74120301075163,426.7480977554078,426.7480977554078,,,,,381.85877383358456,j,1,1.0788451344124041,None,381.859275753548,381.85931295655973,381.85932193659755,381.8597090403673,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,180,168,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,11,11,793,,,,,,,,,,,1.0254613972396953,,,,,,,,,,,,,,,,,,,,,,,381.8601747194625,382.13187281572755,382.1318862857843,383.16434559418485,383.1643593849585,429.17101519646894,429.17101519646894,,,,,384.26525684351145,f,1,1.0561551448772661,None,384.26579468362615,384.26583349021894,384.26584279097005,384.2664486228023,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,90,180,180,180,12,0,12,0,180,j,present,resp,freq_top,,,,,0,12,12,523,,,,,,,,,,,1.0614430175055132,,,,,,,,,,,,,,,,,,,,,,,384.2669293755316,384.4962182816271,384.496232713831,385.5625211070983,385.5625355393022,431.56899314855036,431.56899314855036,,,,,386.9793343675374,j,1,1.3774753258767305,None,386.9798728490823,386.97991133495816,386.9799206357129,386.9804094063329,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
-168,0,0,0,0,0,0,0,168,180,f,abs,resp,freq_top,,,,,0,13,13,841,,,,,,,,,,,0.7178153934369126,,,,,,,,,,,,,,,,,,,,,,,386.98088951763566,387.25250711427725,387.252520584334,387.9764062338145,387.97642002458815,433.98361784551525,433.98361784551525,435.4740189870063,435.4740189870063,435.4740189870063,435.4740189870063,391.00814585634,None,0,,,391.00852750794,391.5071348003112,391.50714506320946,391.5075918200855,436.9644015269914,436.9644015269914,436.9894016312246,437.4889778055149,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
12,0,90,0,0,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,14,14,276,,,,,,,,,,,0.9030649776819859,,,,,,,,,,,,,,,,,,,,,,,391.5081238873172,391.84915781678865,391.8491719282756,392.7563690115603,392.7563834437642,438.76288434962044,438.76288434962044,440.25330729977577,440.25330729977577,440.25330729977577,440.25330729977577,395.78702237023754,None,1,,,395.78739889038843,395.7881467992447,395.788157062143,395.7888854073426,441.743689519044,441.743689519044,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,-168,180,180,0,-168,180,180,0,180,f,abs,resp,freq_top,,,,,0,15,15,851,,,,,,,,,,,0.7481785756495976,,,,,,,,,,,,,,,,,,,,,,,395.7893696879473,395.8867684596735,395.8867822504435,396.6362780052914,396.63629211677835,442.6429145738621,442.6429145738621,444.13333335471543,444.13333335471543,444.13333335471543,444.13333335471543,398.310387947251,f,1,1.631485634319688,None,398.310912317309,398.3109504824715,398.31095978322264,398.3115726707947,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_top,,,,,0,16,16,334,,,,,,,,,,,1.04123817314434,,,,,,,,,,,,,,,,,,,,,,,398.312055347822,398.38509897444965,398.38511116164227,399.4252448744046,399.42525898589156,445.4322316644466,445.4322316644466,446.92262575019413,446.92262575019413,446.92262575019413,446.92262575019413,402.4566477455155,None,1,,,402.4570252278136,402.4570633929725,402.4570723730103,402.45761887244953,448.413055435376,448.413055435376,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,180,180,-168,0,180,-12,180,0,180,None,present,inhibit,freq_top,,,,,0,17,17,132,,,,,,,,,,,0.7543659367448023,,,,,,,,,,,,,,,,,,,,,,,402.4581012287599,402.6399877230069,402.64000119306365,403.3969391541541,403.3969526242108,449.40382363590834,449.40382363590834,450.89425364180715,450.89425364180715,450.89425364180715,450.89425364180715,406.4284058476733,None,1,,,406.4287884614241,406.42882566443586,406.4288346444737,406.42937889890163,452.3846332953508,452.3846332953508,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,0,90,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,18,18,52,,,,,,,,,,,0.904634548703938,,,,,,,,,,,,,,,,,,,,,,,406.4298641416535,406.586665542025,406.58667933279867,407.49387224677776,407.4938863582647,453.5003741147848,453.5003741147848,454.9907781427173,454.9907781427173,454.9907781427173,454.9907781427173,410.52518050677827,None,1,,,410.52555638549893,410.5255942299409,410.52560353069566,410.526256507721,456.48119147140096,456.48119147140096,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,90,0,0,12,0,0,-168,180,180,None,present,inhibit,freq_top,,,,,0,19,19,64,,,,,,,,,,,0.7941365692722603,,,,,,,,,,,,,,,,,,,,,,,410.5267391847483,410.7408521478501,410.740866580054,411.5402025062649,411.5402255977897,457.5469333652327,457.5469333652327,459.0373476560635,459.0373476560635,459.0373476560635,459.0373476560635,414.57103835214,None,1,,,414.5714132687135,414.5714511131591,414.5714600931933,414.5720579071349,460.5277510425658,460.5277510425658,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,168,0,168,180,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,20,20,799,,,,,,,,,,,0.7054252103777294,,,,,,,,,,,,,,,,,,,,,,,414.57254218773596,415.0461695809572,415.0461840131611,415.75283953602775,415.75285396823165,461.7600293390642,461.7600293390642,,,,,416.9033247627449,j,0,1.1047586367640179,None,416.90385009495003,417.4093226261357,417.4093338511848,417.40984058188405,,,462.89244544707253,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,168,0,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,21,21,998,,,,,,,,,,,0.8110571705022338,,,,,,,,,,,,,,,,,,,,,,,417.4103700833912,418.2186607107651,418.218675142969,419.03387975793885,419.0338932279956,465.0405711688836,465.0405711688836,466.53099892977116,466.53099892977116,466.53099892977116,466.53099892977116,422.0655103371464,None,0,,,422.0658894230255,422.56411474307606,422.56412500597435,422.56450409185345,468.0214080891528,468.0214080891528,468.04635495458933,468.5459407503513,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
270,180,180,-168,180,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,22,22,82,,,,,,,,,,,1.088926824534481,,,,,,,,,,,,,,,,,,,,,,,422.56503166906623,422.56585045607426,422.56586200183665,423.6546425030974,423.6546562938711,469.66164436677354,469.66164436677354,471.1520679583591,471.1520679583591,471.1520679583591,471.1520679583591,426.6860331870121,None,1,,,426.68642317722333,426.6871678789212,426.68717782110616,426.6878307981315,472.6424617233897,472.6424617233897,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,0,0,0,0,0,0,168,180,f,abs,resp,freq_top,,,,,0,23,23,840,,,,,,,,,,,0.8523325631654561,,,,,,,,,,,,,,,,,,,,,,,426.6883237380571,426.96148782547607,426.9615012955328,427.8176645038693,427.81767797392604,473.82481357601864,473.82481357601864,,,,,429.0517198856869,f,1,1.1834256912843557,None,429.0522416900203,429.05228017589616,429.052289155934,429.052779530135,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,0,0,12,0,180,180,180,12,j,present,resp,freq_top,,,,,0,24,24,564,,,,,,,,,,,0.8586551339049675,,,,,,,,,,,,,,,,,,,,,,,429.0532913922834,429.1507103690892,429.1507225562855,430.0168119134323,430.0168260249193,476.0229119247524,476.0229119247524,,,,,430.8502415149087,j,1,0.7938511301908875,None,430.85075914994013,430.8507985979595,430.85080789871427,430.8511677416536,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
-168,180,0,180,-168,180,180,180,180,180,f,abs,resp,freq_top,,,,,0,25,25,749,,,,,,,,,,,0.9663538151721176,,,,,,,,,,,,,,,,,,,,,,,430.8516561915603,430.8527966563488,430.8528069192471,431.8231448925908,431.8231586833608,477.8380418129782,477.8380418129782,,,,,432.7232522361119,f,1,0.8505132437639986,None,432.7237644189772,432.72380322556637,432.7238122056042,432.72436928865864,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,168,0,270,180,0,180,0,168,180,f,present,resp,freq_top,,,,,0,26,26,490,,,,,,,,,,,0.9261688514294516,,,,,,,,,,,,,,,,,,,,,,,432.72485773856533,433.03909074552575,433.0391045362994,433.97122218634104,433.971236297828,479.9862364886503,479.9862364886503,481.47668830321345,481.47668830321345,481.47668830321345,481.47668830321345,436.1538434401009,f,1,2.1263302908882906,None,436.1543546608191,436.15439378812516,436.154402768163,436.15486299509575,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,27,27,38,,,,,,,,,,,0.8661116862978719,,,,,,,,,,,,,,,,,,,,,,,436.1553463135533,436.4195778291869,436.41959194067385,437.2844542398125,437.28446803058614,483.29176944266146,483.29176944266146,484.7821664148505,484.7821664148505,484.7821664148505,484.7821664148505,440.31603222166086,None,1,,,440.3164032896457,440.31644081337436,440.31644947269524,440.3169036060317,486.27257108421327,486.27257108421327,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,-168,180,0,90,-168,180,180,0,0,f,present,resp,freq_top,,,,,0,28,28,633,,,,,,,,,,,0.9682933808812151,,,,,,,,,,,,,,,,,,,,,,,440.3173789065986,440.882504545345,440.8825189775489,441.85634633696463,441.85636012773466,487.86288604941365,487.86288604941365,489.35327789015355,489.35327789015355,489.35327789015355,489.35327789015355,444.1971583312152,f,1,2.2967999500724545,None,444.1977025856431,444.19774203366615,444.1977513344209,444.19821027848957,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,-168,180,-168,0,180,180,0,180,f,abs,resp,freq_top,,,,,0,29,29,846,,,,,,,,,,,1.0099415205354227,,,,,,,,,,,,,,,,,,,,,,,444.1986935969471,444.4377678576893,444.4377822898932,445.45321961612353,445.4532334068972,491.45983918676575,491.45983918676575,492.9502233303283,492.9502233303283,492.9502233303283,492.9502233303283,448.48455545766774,None,0,,,448.4849448064451,448.9908596044879,448.990870829537,448.99153599375495,494.4406296032721,494.4406296032721,494.4739349595111,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
-168,0,90,0,180,180,180,0,-168,0,f,present,resp,freq_top,,,,,0,30,30,699,,,,,,,,,,,1.0898793560968745,,,,,,,,,,,,,,,,,,,,,,,448.9920696645677,449.4085641336678,449.4085785658717,450.4989623245747,450.4989767567786,496.50553956075237,496.50553956075237,497.99592851505076,497.99592851505076,497.99592851505076,497.99592851505076,453.1886282575506,f,1,2.6464691479304747,None,453.1891385161216,453.1898742377816,453.1898845006799,453.19044703590043,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-168,0,0,0,-168,180,0,0,0,f,abs,resp,freq_top,,,,,0,31,31,991,,,,,,,,,,,1.0940793832762075,,,,,,,,,,,,,,,,,,,,,,,453.1909274679165,453.3883346744624,453.38834910666264,454.48714234995714,454.48716480004805,500.50215087938705,500.50215087938705,501.992566132365,501.992566132365,501.992566132365,501.992566132365,456.42032028587346,f,1,1.881896551221871,None,456.4209036676111,456.4209424742003,456.42095177495503,456.42141585047284,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,168,0,270,180,180,168,0,0,0,f,present,resp,freq_top,,,,,0,32,32,659,,,,,,,,,,,0.7076369429158318,,,,,,,,,,,,,,,,,,,,,,,456.4218982067832,456.66892717734663,456.6689409681203,457.3762238107629,457.37623760153656,503.38300373922175,503.38300373922175,504.8734427251584,504.8734427251584,504.8734427251584,504.8734427251584,459.08457944719703,f,1,1.6720664246713568,None,459.0851419824139,459.08518014757647,459.0851891276143,459.0856663524755,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_top,,,,,0,33,33,955,,,,,,,,,,,0.9918156301116356,,,,,,,,,,,,,,,,,,,,,,,459.08614550162747,459.35777592689556,459.3577903590958,460.3486913359011,460.3487060888183,506.35550044948104,506.35550044948104,,,,,461.44917026055555,f,1,1.0517655100229604,None,461.44969751705503,461.4497366443611,461.4497459451122,461.4502058513317,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
12,0,12,180,270,180,180,0,180,180,j,present,resp,freq_top,,,,,0,34,34,457,,,,,,,,,,,0.9045661760005712,,,,,,,,,,,,,,,,,,,,,,,461.45068788692515,461.6979019104074,461.69791570118105,462.6049395980226,462.6049537095096,508.6119321609476,508.6119321609476,510.1023416410426,510.1023416410426,510.1023416410426,510.1023416410426,465.2793984785894,f,0,2.6347607823554426,None,465.27993920514564,465.78493258717936,465.78494413294175,465.78553457041926,,,511.2680146772291,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,180,168,180,90,180,180,168,180,180,f,present,resp,freq_top,,,,,0,35,35,449,,,,,,,,,,,0.8007945690258034,,,,,,,,,,,,,,,,,,,,,,,465.7860701655263,466.1191221243462,466.1191359151162,466.9260721603787,466.92608627186564,512.9332484933584,512.9332484933584,,,,,468.2102467361583,f,1,1.2415323080676899,None,468.21077367194084,468.2115135629065,468.2115241465217,468.21212516761443,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,180,90,180,-12,0,12,0,0,j,present,resp,freq_top,,,,,0,36,36,656,,,,,,,,,,,1.0663125609517328,,,,,,,,,,,,,,,,,,,,,,,468.21261778682674,468.4672403414115,468.4672544528985,469.53267306537236,469.5326871768593,515.5477168735233,515.5477168735233,,,,,470.7243619121982,j,1,1.139395925023564,None,470.72486511502575,470.72490199732056,470.7249109773584,470.7253949372498,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
270,180,180,-168,180,180,12,180,180,180,None,present,inhibit,freq_top,,,,,0,37,37,17,,,,,,,,,,,0.7019274936365285,,,,,,,,,,,,,,,,,,,,,,,470.72588434930367,471.3145543640276,471.31456879623147,472.02207357409134,472.02208704414807,518.0289420200643,518.0289420200643,519.5276711843726,519.5276711843726,519.5276711843726,519.5276711843726,475.0540935020799,None,1,,,475.0544725879554,475.05450979096713,475.0545190917219,475.05508387195005,521.001416600946,521.001416600946,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,12,0,90,180,180,168,0,0,0,None,present,inhibit,freq_top,,,,,0,38,38,247,,,,,,,,,,,0.8968059454309669,,,,,,,,,,,,,,,,,,,,,,,475.05557232185674,475.2861517876554,475.2861655784254,476.1853790874811,476.1853928782548,522.1920541419313,522.1920541419313,523.682496976453,523.682496976453,523.682496976453,523.682496976453,479.2166770845797,None,1,,,479.2170731683873,479.21711005068573,479.21711903072355,479.21767996236304,525.1728679706757,525.1728679706757,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
