ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,168,0,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,595,595,994,,,,,,,,,,,1.0325372595506042,,,,,,,,,,,,,,,,,,,,,,,2177.6855874763396,2177.686336979397,2177.6863472421687,2178.7154370690037,2178.715451180315,2264.4122035903024,2264.4122035903024,2179.5484053256087,f,1,0.7935825730485817,None,2179.5489043528905,2179.548944121131,2179.548952780345,2179.5495008765047,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
12,0,12,0,270,180,180,0,180,180,j,present,resp,freq_top,,,,,0,596,596,456,,,,,,,,,,,0.7772751977348846,,,,,,,,,,,,,,,,,,,,,,,2179.5499745675684,2179.7571401631653,2179.7571549158997,2180.538906168118,2180.538920600141,2266.235603415707,2266.235603415707,2181.50580039037,j,1,0.9223640035887115,None,2181.506316736079,2181.50635842859,2181.506367729227,2181.506969704939,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,12,180,-168,180,270,180,180,0,180,None,present,inhibit,freq_top,,,,,0,597,597,103,,,,,,,,,,,0.7754186361792882,,,,,,,,,,,,,,,,,,,,,,,2181.507464883681,2181.696181543303,2181.696195654614,2182.478521301345,2182.478536374791,2268.1756001957624,2268.1756001957624,2185.510009409679,None,1,,,2185.51039747074,2185.510435956134,2185.5104449360597,2185.511011954205,2269.665992637744,2269.665992637744,2269.665992637744,2269.665992637744,2271.1563825140324,2271.1563825140324,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,598,598,930,,,,,,,,,,,0.77453764820695,,,,,,,,,,,,,,,,,,,,,,,2185.5115048879657,2185.79332060322,2185.7933347145313,2186.5662330431746,2186.5662570965465,2272.2637397668937,2272.2637397668937,2187.350261027188,f,1,0.7340360464516493,None,2187.350828045333,2187.3508681342855,2187.350877114211,2187.351352408833,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,12,180,0,180,168,180,0,180,None,present,inhibit,freq_top,,,,,0,599,599,114,,,,,,,,,,,0.7846652644446266,,,,,,,,,,,,,,,,,,,,,,,2187.3518379662264,2187.525501384512,2187.525515495823,2188.31528517998,2188.315299612003,2274.0122447696745,2274.0122447696745,2191.3465013248597,None,1,,,2191.3468733503396,2191.34691504285,2191.346924343487,2191.347608421374,2275.5025871806433,2275.5025871806433,2275.5025871806433,2275.5025871806433,2276.993003996708,2276.993003996708,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,freq_top,,,,,0,600,600,912,,,,,,,,,,,0.7560486636186263,,,,,,,,,,,,,,,,,,,,,,,2191.348087564535,2191.348846047518,2191.3488563102896,2192.1039233935394,2192.103938146274,2277.80064084596,2277.80064084596,2193.4533059915984,f,1,1.3087499877213418,None,2193.453781606932,2193.453821054461,2193.453829713675,2193.4544082774387,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,180,180,180,-168,180,180,-168,180,f,present,resp,freq_top,,,,,0,601,601,536,,,,,,,,,,,0.9102558591328803,,,,,,,,,,,,,,,,,,,,,,,2193.454868498614,2193.6778798139617,2193.677894566696,2194.5931125255206,2194.5931269575435,2280.290165763008,2280.290165763008,2195.2767741285784,f,1,0.6428699197561514,None,2195.277279890804,2195.2773186969102,2195.2773276768353,2195.277787898011,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,180,180,180,-168,0,12,0,0,None,present,inhibit,freq_top,,,,,0,602,602,236,,,,,,,,,,,1.028051515382341,,,,,,,,,,,,,,,,,,,,,,,2195.2782657583257,2195.509181652986,2195.509196726432,2196.5410985527565,2196.5411129847794,2282.2384526177443,2282.2384526177443,2199.5726684425535,None,1,,,2199.5730202632017,2199.5730603521542,2199.573069652791,2199.573517045502,2283.728888355795,2283.728888355795,2283.728888355795,2283.728888355795,2285.219250650884,2285.219250650884,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-168,180,270,0,180,180,180,12,0,None,present,inhibit,freq_top,,,,,0,603,603,208,,,,,,,,,,,1.0958037564972045,,,,,,,,,,,,,,,,,,,,,,,2199.574012865667,2199.574926573074,2199.574937156558,2200.671103177418,2200.671117930153,2286.368273474647,2286.368273474647,2203.702132988846,None,1,,,2203.7024876958985,2203.7025261812933,2203.7025351612183,2203.7029960238174,2287.8586367318712,2287.8586367318712,2287.8586367318712,2287.8586367318712,2289.349027570295,2289.349027570295,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,12,180,270,180,0,180,0,0,-168,None,present,inhibit,freq_top,,,,,0,604,604,327,,,,,,,,,,,0.782101839664356,,,,,,,,,,,,,,,,,,,,,,,2203.7034584899743,2203.704160527712,2203.7041707904837,2204.4842267610757,2204.484240551675,2290.1816488169266,2290.1816488169266,2207.515837060537,None,1,,,2207.5162042753423,2207.516245967853,2207.5162549477786,2207.516794705436,2291.6720290718667,2291.6720290718667,2291.6720290718667,2291.6720290718667,2293.162410288942,2293.162410288942,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,-12,180,90,180,180,-12,180,0,j,present,resp,freq_top,,,,,0,605,605,612,,,,,,,,,,,0.9868736062467673,,,,,,,,,,,,,,,,,,,,,,,2207.517275772867,2207.518103850271,2207.518114433755,2208.5058760783127,2208.5058901896236,2294.2031740187667,2294.2031740187667,2209.3899141326706,j,1,0.8415308845977165,None,2209.3904263091285,2209.390465756658,2209.390474736583,2209.3910446411332,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,180,168,180,180,168,180,0,180,f,abs,resp,freq_top,,,,,0,606,606,854,,,,,,,,,,,0.7584758508866158,,,,,,,,,,,,,,,,,,,,,,,2209.391544309838,2209.6058422111655,2209.6058566431884,2210.363048761636,2210.363063193659,2296.059907968593,2296.059907968593,2211.2966733225016,f,1,0.8879997534416475,None,2211.297235209261,2211.2972746567903,2211.2972836367157,2211.2975921612947,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,0,168,0,12,0,0,180,180,180,None,present,inhibit,freq_top,,,,,0,607,607,21,,,,,,,,,,,1.0388256412583725,,,,,,,,,,,,,,,,,,,,,,,2211.298069700898,2211.3795538644786,2211.3795682965015,2212.419733899154,2212.419756990391,2298.116480857044,2298.116480857044,2215.451203085502,None,1,,,2215.4515763938284,2215.4516161620695,2215.4516254627065,2215.452174521001,2299.6068668847934,2299.6068668847934,2299.6068668847934,2299.6068668847934,2301.0972384805195,2301.0972384805195,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,0,168,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,608,608,995,,,,,,,,,,,0.713192999101235,,,,,,,,,,,,,,,,,,,,,,,2215.4526555884318,2215.675210851855,2215.675224321743,2216.3911777364556,2216.3911921684785,2302.0963459400796,2302.0963459400796,2217.7159957486465,f,1,1.2679952378219355,None,2217.716502793719,2217.7165428826715,2217.7165518625966,2217.7170133666186,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,90,0,0,0,-12,0,-12,0,0,j,present,resp,freq_top,,,,,0,609,609,694,,,,,,,,,,,1.069667882686176,,,,,,,,,,,,,,,,,,,,,,,2217.717488981952,2217.718400444378,2217.7184103864383,2218.7892421135407,2218.7892565455636,2304.4859746394077,2304.4859746394077,2219.53108561525,j,1,0.7015486007078948,None,2219.5315775868758,2220.0371089001965,2220.037120766526,2220.0374995269503,,,,,,,2305.210375918919,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,0,-168,180,0,0,0,-168,180,f,present,resp,freq_top,,,,,0,610,610,540,,,,,,,,,,,0.8832206507362773,,,,,,,,,,,,,,,,,,,,,,,2220.0380184383525,2220.0389327871826,2220.038943691378,2220.9200850783786,2220.9200995104015,2306.617484363705,2306.617484363705,2221.787527589217,f,1,0.8266777673132424,None,2221.788103587288,2221.7888553353264,2221.788865277387,2221.7893386477385,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,12,180,12,180,90,180,180,0,180,j,present,resp,freq_top,,,,,0,611,611,502,,,,,,,,,,,0.9828271351237811,,,,,,,,,,,,,,,,,,,,,,,2221.7898517863314,2221.7905974408495,2221.7906083450443,2222.7768469301163,2222.776862003562,2308.4742234449172,2308.4742234449172,2223.6278937007746,j,1,0.8090825656716447,None,2223.628402349405,2223.628441796934,2223.6284507768596,2223.6289302407326,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,90,180,180,12,0,0,0,168,0,None,present,inhibit,freq_top,,,,,0,612,612,204,,,,,,,,,,,0.7698957015236617,,,,,,,,,,,,,,,,,,,,,,,2223.6294267023213,2223.676701198756,2223.676714668644,2224.45083651212,2224.450850623431,2310.147771727731,2310.147771727731,2227.481919561677,None,1,,,2227.4822870971943,2227.482326865435,2227.482336166072,2227.48278099309,2311.646481825593,2311.646481825593,2311.646481825593,2311.646481825593,2313.1202225995216,2313.1202225995216,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,168,180,180,168,0,0,270,180,180,f,present,resp,freq_top,,,,,0,613,613,419,,,,,,,,,,,1.0826132753526663,,,,,,,,,,,,,,,,,,,,,,,2227.483259494828,2227.4841661465794,2227.484176409351,2228.5637048734698,2228.563719626204,2314.2609088454187,2314.2609088454187,2229.738725864045,f,1,1.1343947944704382,None,2229.7391864059323,2229.739224570615,2229.7392335505406,2229.739915383446,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,0,-168,0,0,-168,180,180,180,180,f,present,resp,freq_top,,,,,0,614,614,424,,,,,,,,,,,0.805192604655526,,,,,,,,,,,,,,,,,,,,,,,2229.740375925333,2229.930045098468,2229.9300598512027,2230.7366569533806,2230.736671064692,2316.4340065284055,2316.4340065284055,2231.537908754978,f,1,0.7533521866483284,None,2231.5384029715856,2231.538442739826,2231.5384513990402,2231.538909695946,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,0,-168,0,0,0,180,180,180,180,f,abs,resp,freq_top,,,,,0,615,615,750,,,,,,,,,,,0.8124327939972829,,,,,,,,,,,,,,,,,,,,,,,2231.5393901219536,2231.736829175521,2231.7368439282554,2232.5521400124308,2232.5521544444537,2318.249136804673,2318.249136804673,2233.4688258683427,f,1,0.8739275689529791,None,2233.469321688508,2233.4693608153257,2233.469369795251,2233.4698219986362,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
-168,0,90,0,180,180,180,0,-168,0,f,present,resp,freq_top,,,,,0,616,616,699,,,,,,,,,,,0.863636049300919,,,,,,,,,,,,,,,,,,,,,,,2233.470300821086,2233.4710371749666,2233.4710474377384,2234.3338624006033,2234.333877153338,2320.030936805058,2320.030936805058,2235.5095331529224,f,1,1.139833742843905,None,2235.5100424429756,2235.5100822112167,2235.5100911911422,2235.5105526951643,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-168,0,270,0,0,-168,0,180,0,f,present,resp,freq_top,,,,,0,617,617,608,,,,,,,,,,,0.7290405309141623,,,,,,,,,,,,,,,,,,,,,,,2235.511034404018,2235.5829466085706,2235.582959757747,2236.315558426281,2236.3155725375923,2322.0125802340294,2322.0125802340294,2236.983287396739,f,1,0.6302678773361663,None,2236.983807270276,2236.983848321363,2236.9838576220004,2236.9843332373334,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,0,0,-168,0,0,168,0,180,f,abs,resp,freq_top,,,,,0,618,618,874,,,,,,,,,,,0.8133819935306114,,,,,,,,,,,,,,,,,,,,,,,2236.9848252089596,2237.1737564246555,2237.1737782330456,2237.9889396183403,2237.988954050363,2323.686122744034,2323.686122744034,2238.7066261586506,f,1,0.6688629551825329,None,2238.70712069597,2238.7071598227876,2238.7071688027127,2238.707545638867,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,0,0,0,168,180,180,168,180,f,abs,resp,freq_top,,,,,0,619,619,827,,,,,,,,,,,0.7942172207774962,,,,,,,,,,,,,,,,,,,,,,,2238.708015481391,2238.85565603807,2238.8556698286693,2239.654073711076,2239.6540878223873,2325.3513578609304,2325.3513578609304,2240.3053844915403,f,1,0.6032674867095125,None,2240.3058799909945,2240.305919117812,2240.3059280977373,2240.3065534853977,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,0,0,168,0,180,180,180,180,90,f,present,resp,freq_top,,,,,0,620,620,415,,,,,,,,,,,0.8873343486266483,,,,,,,,,,,,,,,,,,,,,,,2240.307023327922,2240.595482263685,2240.5954973371313,2241.4862437164575,2241.486258469192,2327.1831106204936,2327.1831106204936,2242.136937447764,f,1,0.6111925915664074,None,2242.1374307022365,2242.1374704704776,2242.137479129691,2242.137939350867,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,0,0,180,168,180,0,180,0,180,f,abs,resp,freq_top,,,,,0,621,621,859,,,,,,,,,,,0.8958673476646775,,,,,,,,,,,,,,,,,,,,,,,2242.138410796949,2242.343915747774,2242.3439298590856,2243.2432087710777,2243.243223844524,2328.9399085843597,2328.9399085843597,2243.8266255428844,f,1,0.5342301411240555,None,2243.8271149488173,2243.827154396347,2243.8271633762724,2243.827623276736,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,180,180,168,180,12,180,0,180,None,present,inhibit,freq_top,,,,,0,622,622,118,,,,,,,,,,,0.9541061694996016,,,,,,,,,,,,,,,,,,,,,,,2243.8280982506462,2243.828848395127,2243.8288589786102,2244.7834301775524,2244.7834452509983,2330.4802791217376,2330.4802791217376,2247.814455178306,None,1,,,2247.8148358629996,2247.814873706971,2247.8148823661845,2247.8154089746654,2331.978979277539,2331.978979277539,2331.978979277539,2331.978979277539,2333.452690225287,2333.452690225287,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,0,0,-168,0,0,0,12,None,present,inhibit,freq_top,,,,,0,623,623,174,,,,,,,,,,,0.9701661565279567,,,,,,,,,,,,,,,,,,,,,,,2247.8158942113478,2247.8166472422326,2247.8166575050045,2248.788261377405,2248.7882761301394,2334.493478008483,2334.493478008483,2251.8282656621122,None,1,,,2251.828635442611,2251.8286755315635,2251.828684511489,2251.829143449818,2335.975554398143,2335.975554398143,2335.975554398143,2335.975554398143,2337.4659163725205,2337.4659163725205,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,90,0,180,180,180,180,-168,0,12,None,present,inhibit,freq_top,,,,,0,624,624,177,,,,,,,,,,,0.9636246319847523,,,,,,,,,,,,,,,,,,,,,,,2251.829629969346,2251.8303602297065,2251.83037081319,2252.7932898149043,2252.793304246927,2338.4900390177754,2338.4900390177754,2255.8238260511484,None,1,,,2255.824194228089,2255.824236882734,2255.824246183371,2255.824804221591,2339.980413179195,2339.980413179195,2339.980413179195,2339.980413179195,2341.4707876613256,2341.4707876613256,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,freq_top,,,,,0,625,625,899,,,,,,,,,,,0.9703287339516555,,,,,,,,,,,,,,,,,,,,,,,2255.825298117487,2255.82603094354,2255.826041847735,2256.797651172233,2256.797666245679,2342.4949231350456,2342.4949231350456,2257.6150921757267,f,1,0.7705570822470804,None,2257.6156065971663,2257.6156450825606,2257.6156537417746,2257.616104983025,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,180,-168,180,180,-168,180,180,180,f,present,resp,freq_top,,,,,0,626,626,442,,,,,,,,,,,0.8193620447689904,,,,,,,,,,,,,,,,,,,,,,,2257.6165793155114,2257.8473441549986,2257.847357945598,2258.671058598503,2258.671073030526,2344.3683042629627,2344.3683042629627,2259.372451384929,f,1,0.6575485699193564,None,2259.373042135734,2259.373081903975,2259.3730905631887,2259.3735632921175,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-12,0,90,0,0,0,-12,0,0,j,present,resp,freq_top,,,,,0,627,627,692,,,,,,,,,,,0.7462963114843938,,,,,,,,,,,,,,,,,,,,,,,2259.3740331346416,2259.3747957868754,2259.3748060496473,2260.1282192230697,2260.1282336550926,2345.8253859924707,2345.8253859924707,2260.9452028917926,j,1,0.7683759225154176,None,2260.945701919074,2260.9457410458917,2260.9457500258172,2260.9463160818277,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-168,180,270,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,628,628,47,,,,,,,,,,,0.7680377475447527,,,,,,,,,,,,,,,,,,,,,,,2260.94679939424,2261.1698286694377,2261.169843101461,2261.9435977301314,2261.9436128035777,2347.6404890082504,2347.6404890082504,2264.9749819279,None,1,,,2264.9753619711705,2264.9754007772767,2264.9754094364903,2266.0732306500245,2349.130865735363,2349.130865735363,2349.130865735363,2349.130865735363,2350.621262025884,2350.621262025884,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,12,0,180,180,180,-168,180,180,None,present,inhibit,freq_top,,,,,0,629,629,60,,,,,,,,,,,0.9453019462402704,,,,,,,,,,,,,,,,,,,,,,,2266.0737774633376,2266.0745959193937,2266.0746068235885,2267.02292831518,2267.022943388626,2352.71943987074,2352.71943987074,2270.053418689662,None,1,,,2270.053770831021,2270.0538086749925,2270.0538173342065,2270.054288459577,2354.2098201256804,2354.2098201256804,2354.2098201256804,2354.2098201256804,2355.7002250754153,2355.7002250754153,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,90,0,12,0,0,0,180,-168,None,present,inhibit,freq_top,,,,,0,630,630,312,,,,,,,,,,,0.9477599118621678,,,,,,,,,,,,,,,,,,,,,,,2270.0547640749105,2270.055705042805,2270.0557159470004,2271.002462423823,2271.0024771765575,2356.699355626212,2356.699355626212,2274.0337401453335,None,1,,,2274.034106718716,2274.0341458455337,2274.034154825459,2274.034714467237,2358.1897288254963,2358.1897288254963,2358.1897288254963,2358.1897288254963,2359.680124795306,2359.680124795306,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,12,0,270,180,0,180,0,168,180,None,present,inhibit,freq_top,,,,,0,631,631,77,,,,,,,,,,,1.0555557251223444,,,,,,,,,,,,,,,,,,,,,,,2274.035197779649,2274.03593413353,2274.0359447170135,2275.090093346324,2275.0901074576354,2360.787498083748,2360.787498083748,2278.121807877062,None,1,,,2278.122183109658,2278.1222219157644,2278.1222312164014,2278.122771615482,2362.2778805836692,2362.2778805836692,2362.2778805836692,2362.2778805836692,2363.768262762879,2363.768262762879,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,180,-168,180,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,632,632,88,,,,,,,,,,,0.9566949706327779,,,,,,,,,,,,,,,,,,,,,,,2278.123245306546,2278.1239774911755,2278.123988074659,2279.0788565732732,2279.0788706845847,2364.784059413752,2364.784059413752,2282.118734497602,None,1,,,2282.1191155030074,2282.1191568748063,2282.119165854732,2282.119743777072,2366.2744348580177,2366.2744348580177,2366.2744348580177,2366.2744348580177,2367.748186856853,2367.748186856853,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-168,0,90,0,0,0,12,0,0,None,present,inhibit,freq_top,,,,,0,633,633,232,,,,,,,,,,,0.706910685289498,,,,,,,,,,,,,,,,,,,,,,,2282.1202306173122,2282.120971140444,2282.1209820446393,2282.825172398532,2282.8251865098428,2368.522511390073,2368.522511390073,2285.8566614690003,None,1,,,2285.8570357394615,2285.857073583433,2285.8570825633583,2285.8577996745416,2370.012881382241,2370.012881382241,2370.012881382241,2370.012881382241,2371.503275748493,2371.503275748493,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-12,0,-12,180,270,180,0,0,0,j,present,resp,freq_top,,,,,0,634,634,657,,,,,,,,,,,0.877228640298786,,,,,,,,,,,,,,,,,,,,,,,2285.8582874769168,2285.8590238307975,2285.8590340935693,2286.7388836541622,2286.7388987276086,2372.4357925714207,2372.4357925714207,2287.756250829841,j,1,0.9726002718401219,None,2287.756808868061,2287.7568492777255,2287.7568582576505,2287.7573377215235,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,0,0,90,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,635,635,54,,,,,,,,,,,0.9291642724899815,,,,,,,,,,,,,,,,,,,,,,,2287.7578085261825,2288.0216910097474,2288.0217054417703,2288.9533771895785,2288.9533913008895,2374.6505500525004,2374.6505500525004,2291.9848707500096,None,1,,,2291.9852658667264,2291.9853043521207,2291.9853130113347,2291.9858559761083,2376.140927100324,2376.140927100324,2376.140927100324,2376.140927100324,2377.631320825152,2377.631320825152,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,90,0,180,180,180,180,-168,0,12,None,present,inhibit,freq_top,,,,,0,636,636,176,,,,,,,,,,,0.8608439043346842,,,,,,,,,,,,,,,,,,,,,,,2291.986354682678,2292.168336718979,2292.1683508302904,2293.0330105263965,2293.0330249584194,2378.7303677985005,2378.7303677985005,2296.064775408859,None,1,,,2296.0651419822416,2296.065181750482,2296.0651907304077,2296.0658517170577,2380.220762806175,2380.220762806175,2380.220762806175,2380.220762806175,2381.7111327983434,2381.7111327983434,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,270,0,168,0,0,-12,0,0,None,present,inhibit,freq_top,,,,,0,637,637,302,,,,,,,,,,,0.7603683757305931,,,,,,,,,,,,,,,,,,,,,,,2296.0663331052006,2296.0670726661974,2296.0670832496808,2296.8303246307164,2296.8303390627393,2382.527106546173,2382.527106546173,2299.861805683395,None,1,,,2299.8621690496607,2299.8622084971903,2299.8622174771153,2299.862896102905,2384.017473972648,2384.017473972648,2384.017473972648,2384.017473972648,2385.5078641696487,2385.5078641696487,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
