ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,response_2.rt,response_2.duration,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,text_feedback_2.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
90,180,180,180,-12,0,0,180,-12,180,j,present,resp,freq_top,,,,,0,0,0,547,,,,,,1080.031162334386,1080.5328943591567,,,,0.7187402832129137,,,,,,,,,,,,,,,,,,,,,,1080.7108273918093,1080.712272536447,1080.7122853650717,1081.4383890838662,1081.4384035160692,1262.181441020235,1262.181441020235,1082.1885423057593,f,0,0.7124490640899239,None,1082.1899120822236,1262.9141668753991,1082.6948464525804,1082.6948583190588,1082.696075114167,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,0,168,180,0,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,1,1,753,,,,,,,,,,,0.7981606369210714,,,,,,,,,,,,,,,,,,,,,,1082.6966209721722,1082.697321094397,1082.6973319987283,1083.4950980219219,1083.4951121334097,1264.2380248791942,1264.2380248791942,1084.3787831215059,f,1,0.847563994140728,None,1084.3792962665175,,1084.3800473825277,1084.3800576454278,1084.3806288399683,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,0,180,168,180,12,180,0,180,None,abs,inhibit,freq_top,,,,,0,2,2,342,,,,,,,,,,,0.8228565903581034,,,,,,,,,,,,,,,,,,,,,,1084.381118252023,1084.635769671013,1084.6357834617847,1085.459777609366,1085.459791720854,1266.2030296722896,1266.2030296722896,1088.4910255748264,None,1,,,1088.4914296765228,,1088.4914675209675,1088.4914761802893,1088.4920602034554,1267.7017623644697,1267.7017623644697,1267.7017623644697,1267.7017623644697,1269.1755029703081,1269.1755029703081,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,0,168,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,3,3,999,,,,,,,,,,,0.7940644166053845,,,,,,,,,,,,,,,,,,,,,,1088.4925659720075,1088.4933071458327,1088.4933174087328,1089.2902412326766,1089.2902550234494,1270.033119341173,1270.033119341173,1090.1403791564344,f,1,0.812848771982317,None,1090.1409740839317,,1090.1410125698076,1090.1410215498454,1090.1414946054028,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,0,0,168,0,0,168,180,180,180,f,present,resp,freq_top,,,,,0,4,4,430,,,,,,,,,,,1.096123221315032,,,,,,,,,,,,,,,,,,,,,,1090.1419881867605,1090.3561229585248,1090.3561364285815,1091.4548478893867,1091.4548620008745,1272.1979428016502,1272.1979428016502,1092.122420684619,f,1,0.6318487357411868,None,1092.1229264531703,,1092.1229655804773,1092.122974560515,1092.1232356230394,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,0,180,0,180,0,168,180,180,180,f,abs,resp,freq_top,,,,,0,5,5,761,,,,,,,,,,,0.908262129818231,,,,,,,,,,,,,,,,,,,,,,1092.1237166964875,1092.1378734052014,1092.1378849509638,1093.045305252328,1093.0453190430999,1273.788259370429,1273.788259370429,1094.3459902688464,f,1,1.2652348481778972,None,1094.3465431825962,,1094.3465823099032,1094.346591289941,1094.3470694769476,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,168,180,0,12,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,6,6,385,,,,,,,,,,,0.9187169547133205,,,,,,,,,,,,,,,,,,,,,,1094.347586470547,1094.9773523449285,1094.9773670978475,1095.9006868766692,1095.900700346726,1276.644169854847,1276.644169854847,1098.9325967991936,None,1,,,1098.9330089187806,,1098.9330464425102,1098.933055422547,1098.9335150080478,1278.1345841456796,1278.1345841456796,1278.1345841456796,1278.1345841456796,1279.6249830421611,1279.6249830421611,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,0,270,0,-168,180,180,0,180,-168,f,present,resp,freq_top,,,,,0,7,7,718,,,,,,,,,,,0.8840356476331162,,,,,,,,,,,,,,,,,,,,,,1098.9340156451499,1098.9348139063577,1098.9348241692578,1099.8228414955993,1099.822855286372,1280.5658453246233,1280.5658453246233,1101.9807791914563,f,1,2.1188602337178963,None,1101.981277583549,,1101.9813160694248,1101.9813250494626,1101.9817913699908,1282.056244541821,1282.056244541821,1282.056244541821,1282.056244541821,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,0,12,180,180,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,8,8,275,,,,,,,,,,,1.0405888882996717,,,,,,,,,,,,,,,,,,,,,,1101.9822525590698,1102.2456646462651,1102.2456781163219,1103.2868047646798,1103.2868188761677,1284.0379031355405,1284.0379031355405,1106.3260635651968,None,1,,,1106.326436878192,,1106.3264740812056,1106.3264830612434,1106.3271296239573,1285.5199807442332,1285.5199807442332,1285.5199807442332,1285.5199807442332,1287.0103950350658,1287.0103950350658,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,12,0,270,168,0,0,0,0,0,None,present,inhibit,freq_top,,,,,0,9,9,267,,,,,,,,,,,1.038809867187552,,,,,,,,,,,,,,,,,,,,,,1106.3276052452402,1106.9590279365766,1106.9590420480645,1107.9987700555512,1107.998784167039,1288.742248222995,1288.742248222995,1111.0303464338185,None,1,,,1111.0308137164939,,1111.0308522023697,1111.0308611824075,1111.0314808050089,1290.2326628345427,1290.2326628345427,1290.2326628345427,1290.2326628345427,1291.7230575617214,1291.7230575617214,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,0,0,0,168,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,10,10,148,,,,,,,,,,,0.7394435688684001,,,,,,,,,,,,,,,,,,,,,,1111.0319500119786,1111.5212001050659,1111.5212142165537,1112.261880349336,1112.261894460824,1293.0053017501132,1293.0053017501132,1115.2931369741182,None,1,,,1115.2935032313699,,1115.293543320824,1115.293552942293,1115.293999699169,1294.4956833279512,1294.4956833279512,1294.4956833279512,1294.4956833279512,1295.9860944116263,1295.9860944116263,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,-12,180,-168,0,180,0,90,180,180,None,present,inhibit,freq_top,,,,,0,11,11,7,,,,,,,,,,,0.865745552012508,,,,,,,,,,,,,,,,,,,,,,1115.2945064298674,1115.8842694434652,1115.884283554953,1116.7503600834762,1116.7503757985414,1297.501492770909,1297.501492770909,1119.789838574201,None,1,,,1119.7902234329595,,1119.79026961601,1119.7902785960478,1119.7906201581964,1298.9835527402429,1298.9835527402429,1298.9835527402429,1298.9835527402429,1300.4739522781556,1300.4739522781556,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,0,180,180,180,168,180,168,180,f,abs,resp,freq_top,,,,,0,12,12,834,,,,,,,,,,,0.79762913215103,,,,,,,,,,,,,,,,,,,,,,1119.7910957794784,1119.9141970226683,1119.914209851294,1120.713512743796,1120.713527496715,1301.4564216409926,1301.4564216409926,1121.6967072446778,j,0,0.9396122669750184,None,1121.6972123717978,1302.4222965355975,1122.2029716227598,1122.202982847807,1122.204129726907,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,168,0,168,180,0,180,0,0,0,f,abs,resp,freq_top,,,,,0,13,13,989,,,,,,,,,,,0.8813687968814475,,,,,,,,,,,,,,,,,,,,,,1122.2046601905631,1122.2054966169308,1122.205507521263,1123.0866891146225,1123.0867032261103,1303.8294421440223,1303.8294421440223,1124.2029257604245,f,1,1.078824980655554,None,1124.2034738634402,,1124.204227545175,1124.20423748736,1124.2048577513924,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,90,0,0,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,14,14,272,,,,,,,,,,,1.0594072617538801,,,,,,,,,,,,,,,,,,,,,,1124.2053696135408,1124.7934264199766,1124.7934405314645,1125.8591772938462,1125.859201026803,1306.602096453944,1306.602096453944,1128.8902090969705,None,1,,,1128.8906452702304,,1128.8906840768213,1128.8906930568592,1128.8912863807782,1308.100818883223,1308.100818883223,1308.100818883223,1308.100818883223,1309.5745642997963,1309.5745642997963,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,0,180,0,180,0,168,180,180,180,f,abs,resp,freq_top,,,,,0,15,15,763,,,,,,,,,,,0.9554055028690295,,,,,,,,,,,,,,,,,,,,,,1128.8918210137372,1128.8925759783351,1128.8925865619503,1129.847300231845,1129.847314343333,1310.590372373299,1310.590372373299,1131.3142227440621,f,1,1.4210561415793563,None,1131.3147650741957,,1131.3148035600716,1131.3148125401094,1131.3152929721264,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,270,180,0,0,180,168,0,12,180,None,present,inhibit,freq_top,,,,,0,16,16,96,,,,,,,,,,,1.0120545510932204,,,,,,,,,,,,,,,,,,,,,,1131.3157740455745,1131.579255728061,1131.579269839549,1132.5949627761402,1132.594976246197,1313.3463699961549,1313.3463699961549,1135.6348591593332,None,1,,,1135.635250111689,,1135.6352885975648,1135.6352978983186,1135.6358524156458,1314.8367737033705,1314.8367737033705,1314.8367737033705,1314.8367737033705,1316.310524572109,1316.310524572109,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,12,180,180,180,0,-168,180,180,None,abs,inhibit,freq_top,,,,,0,17,17,367,,,,,,,,,,,0.9864138545250678,,,,,,,,,,,,,,,,,,,,,,1135.6363578634819,1135.637099678739,1135.6371105830704,1136.6249750242696,1136.6249888150423,1317.3679547996217,1317.3679547996217,1139.6563285051734,None,1,,,1139.6567120810687,,1139.6567499255134,1139.6567592262672,1139.6572948213725,1318.8583636382882,1318.8583636382882,1318.8583636382882,1318.8583636382882,1320.3487574033197,1320.3487574033197,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,freq_top,,,,,0,18,18,817,,,,,,,,,,,0.8353824167130068,,,,,,,,,,,,,,,,,,,,,,1139.657792572033,1139.6585225208119,1139.658532783712,1140.4964969835091,1140.4965191128877,1321.2396794511405,1321.2396794511405,1141.3473295773256,j,0,0.8041718105578184,None,1141.347841439474,1322.0723053392421,1141.8529595798882,1141.8529708049355,1141.853679586482,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,12,0,270,180,0,180,0,168,180,None,present,inhibit,freq_top,,,,,0,19,19,76,,,,,,,,,,,0.8684890743785528,,,,,,,,,,,,,,,,,,,,,,1141.854199145806,1142.0460579719156,1142.0460711212572,1142.9197389887895,1142.9197627217463,1323.6709515344155,1323.6709515344155,1145.958828772169,None,1,,,1145.9592020851642,,1145.9599541633215,1145.9599644262216,1145.9605067563562,1325.1613411301441,1325.1613411301441,1325.1613411301441,1325.1613411301441,1326.6351016203516,1326.6351016203516,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,0,0,168,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,20,20,997,,,,,,,,,,,1.0412051396298463,,,,,,,,,,,,,,,,,,,,,,1145.9610125249073,1145.9617723002393,1145.9617828838554,1146.9993213657226,1146.9993351564945,1327.7424858732784,1327.7424858732784,1147.7671479432347,f,1,0.7337458649199107,None,1147.7677528129161,,1147.7677922609391,1147.767801561693,1147.7682656372117,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
-12,180,180,-12,0,270,0,180,180,180,j,present,resp,freq_top,,,,,0,21,21,434,,,,,,,,,,,1.057590524578295,,,,,,,,,,,,,,,,,,,,,,1147.7687595392854,1148.0073055813818,1148.0073193721537,1149.0644385055039,1149.0644522962757,1329.8157325129005,1329.8157325129005,1150.388884701768,j,1,1.2674493896165586,None,1150.3894158068542,,1150.3894674420717,1150.3894847607153,1150.3900530688152,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,180,0,-168,180,0,180,0,0,-168,f,present,resp,freq_top,,,,,0,22,22,724,,,,,,,,,,,1.0724855530623438,,,,,,,,,,,,,,,,,,,,,,1150.3905726281391,1151.021232336987,1151.0212464484748,1152.095092184897,1152.0951059756699,1332.838164647067,1332.838164647067,1153.2616285875647,f,1,1.124408614152344,None,1153.2621683519737,,1153.2622106864374,1153.2622199871903,1153.2627953510346,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,168,180,0,90,180,0,180,0,168,f,present,resp,freq_top,,,,,0,23,23,555,,,,,,,,,,,0.842378792412139,,,,,,,,,,,,,,,,,,,,,,1153.26329278098,1153.8939358126145,1153.8939499241023,1154.742797288157,1154.7428110789288,1335.4942429940475,1335.4942429940475,1155.8266762924113,f,1,1.028931249780726,None,1155.8271868716974,,1155.8272263197205,1155.8272356204743,1155.8278190022083,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,180,-168,180,180,12,180,180,180,None,present,inhibit,freq_top,,,,,0,24,24,18,,,,,,,,,,,1.0950042738896713,,,,,,,,,,,,,,,,,,,,,,1155.8282952649224,1156.483055470655,1156.4830692614269,1157.5822140090513,1157.5822277998232,1338.3251732586023,1338.3251732586023,1158.3827295273577,f,0,0.757774842219078,None,1158.3832340130475,1339.1078451212898,1158.8885064176802,1158.8885179634426,1158.8895910779474,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
-12,0,0,-168,0,0,270,0,0,0,None,present,inhibit,freq_top,,,,,0,25,25,239,,,,,,,,,,,0.940713274085274,,,,,,,,,,,,,,,,,,,,,,1158.8901164101526,1159.0733665872676,1159.0733803780404,1160.0135380482589,1160.0135521597467,1340.7564488697499,1340.7564488697499,1163.044676970405,None,1,,,1163.0450631120257,,1163.0457943436668,1163.0458042858509,1163.0463725939508,1342.2468525769664,1342.2468525769664,1342.2468525769664,1342.2468525769664,1343.7372453798507,1343.7372453798507,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,0,180,-168,180,180,180,-168,0,0,f,present,resp,freq_top,,,,,0,26,26,680,,,,,,,,,,,0.7701345793961488,,,,,,,,,,,,,,,,,,,,,,1163.0468876632558,1163.2777663567376,1163.2777804682255,1164.0519318787165,1164.0519456694892,1344.7946512329754,1344.7946512329754,1165.0515143069642,f,1,0.95934878625485,None,1165.0520386770222,,1165.052076842182,1165.0520858222199,1165.052553104896,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,0,168,0,270,180,180,180,168,0,f,present,resp,freq_top,,,,,0,27,27,614,,,,,,,,,,,1.0727834714916207,,,,,,,,,,,,,,,,,,,,,,1165.0530303297564,1165.2924224196904,1165.2924371726094,1166.3659294804056,1166.3659429504614,1347.109395781371,1347.109395781371,1167.4502257356971,f,1,1.044858950213893,None,1167.4507667829685,,1167.4508059102754,1167.4508148903133,1167.4515518948356,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,270,0,0,-168,0,0,-168,0,0,f,present,resp,freq_top,,,,,0,28,28,682,,,,,,,,,,,0.8955401384383623,,,,,,,,,,,,,,,,,,,,,,1167.4520323268525,1167.4529816451231,1167.4529919080242,1168.3565289845146,1168.3565427752865,1349.099367965704,1349.099367965704,1169.2066730018696,f,1,0.8145585070169545,None,1169.2072275191967,,1169.2072666465046,1169.2072756265416,1169.2077772257908,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,0,12,180,180,0,180,0,180,180,None,abs,inhibit,freq_top,,,,,0,29,29,398,,,,,,,,,,,1.0572050895964311,,,,,,,,,,,,,,,,,,,,,,1169.2082595821012,1169.547058123615,1169.547072235102,1170.6046002808826,1170.6046137509393,1351.3474585050099,1351.3474585050099,1173.6359117480379,None,1,,,1173.636284740318,,1173.6363219433315,1173.6363309233693,1173.636789867439,1352.8378686265387,1352.8378686265387,1352.8378686265387,1352.8378686265387,1354.3282582222673,1354.3282582222673,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,270,180,180,0,0,-168,180,0,None,present,inhibit,freq_top,,,,,0,30,30,189,,,,,,,,,,,0.7367053937489478,,,,,,,,,,,,,,,,,,,,,,1173.6372638851426,1173.7521083043857,1173.7521217744425,1174.4929094584495,1174.4929235699365,1355.235827014968,1355.235827014968,1177.5242748058308,None,1,,,1177.5246670410488,,1177.5247042440615,1177.5247129033842,1177.5252533092244,1356.7345587450009,1356.7345587450009,1356.7345587450009,1356.7345587450009,1358.2083006337025,1358.2083006337025,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,90,0,0,12,0,0,-168,180,180,None,present,inhibit,freq_top,,,,,0,31,31,64,,,,,,,,,,,0.8840522768958946,,,,,,,,,,,,,,,,,,,,,,1177.5257343826715,1177.5264707457627,1177.5264810086637,1178.4146429777547,1178.4146567685266,1359.1658282625522,1359.1658282625522,1181.4539607899478,None,1,,,1181.4543520630195,,1181.4543902281794,1181.4543988875012,1181.4549729684832,1360.6562268383177,1360.6562268383177,1360.6562268383177,1360.6562268383177,1362.1299757827628,1362.1299757827628,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,0,12,0,0,180,180,0,168,0,None,present,inhibit,freq_top,,,,,0,32,32,192,,,,,,,,,,,1.0688817489516151,,,,,,,,,,,,,,,,,,,,,,1181.4554659084097,1181.520563805252,1181.5205766338777,1182.593941938283,1182.5939557290558,1363.337269048665,1363.337269048665,1185.6254689263433,None,1,,,1185.6258432014856,,1185.6258813666464,1185.6258900259681,1185.6264374875518,1364.8277022617185,1364.8277022617185,1364.8277022617185,1364.8277022617185,1366.3181043653567,1366.3181043653567,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,90,0,-168,0,0,180,180,180,-168,f,present,resp,freq_top,,,,,0,33,33,717,,,,,,,,,,,1.093052368990713,,,,,,,,,,,,,,,,,,,,,,1185.6269249753132,1185.6276632626978,1185.6276754498913,1186.7241714071106,1186.7241848771673,1367.4754420022664,1367.4754420022664,1188.265872296808,f,1,1.4937363973949687,None,1188.2665124452096,,1188.2665518932326,1188.2665611939856,1188.2670916576408,1368.9575138380778,1368.9575138380778,1368.9575138380778,1368.9575138380778,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,12,180,180,12,180,0,0,180,j,present,resp,freq_top,,,,,0,34,34,527,,,,,,,,,,,0.7185673254616665,,,,,,,,,,,,,,,,,,,,,,1188.2675794661172,1188.5648988927933,1188.5649130042812,1189.288796408755,1189.288810840958,1370.0316071669686,1370.0316071669686,1190.330477895156,j,1,1.0021652852774423,None,1190.3310080380961,,1190.331046844687,1190.331055824725,1190.331669033013,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,0,0,168,0,0,180,180,0,168,f,abs,resp,freq_top,,,,,0,35,35,906,,,,,,,,,,,0.9244520162322145,,,,,,,,,,,,,,,,,,,,,,1190.3321683872528,1190.5709267430975,1190.5709414960165,1191.494819320038,1191.494833752241,1372.2463961986214,1372.2463961986214,1192.1872745168657,f,1,0.6430962329577596,None,1192.1877883033085,,1192.1878264684683,1192.1878354485061,1192.1883867586776,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,180,90,168,0,0,0,0,12,None,present,inhibit,freq_top,,,,,0,36,36,168,,,,,,,,,,,0.9055015252532539,,,,,,,,,,,,,,,,,,,,,,1192.1888726428606,1192.4357778171898,1192.4357925701088,1193.343555395768,1193.343569827971,1374.0865040617027,1374.0865040617027,1196.3745997068017,None,1,,,1196.374993545598,,1196.3750313900427,1196.3750403700797,1196.375507652756,1375.5769035996163,1375.5769035996163,1375.5769035996163,1375.5769035996163,1377.0672970439318,1377.0672970439318,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,0,0,180,168,180,0,180,0,180,f,abs,resp,freq_top,,,,,0,37,37,859,,,,,,,,,,,1.0606771174424077,,,,,,,,,,,,,,,,,,,,,,1196.3760095727202,1196.3768880128364,1196.3768982757365,1197.439848660707,1197.4398624514797,1378.1830205447231,1378.1830205447231,1198.3568753573973,f,1,0.8820406038694273,None,1198.3574359683225,,1198.3574741334824,1198.3574831135202,1198.3579587348022,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
-168,0,0,180,180,168,0,0,0,0,f,abs,resp,freq_top,,,,,0,38,38,1006,,,,,,,,,,,0.7947408675365197,,,,,,,,,,,,,,,,,,,,,,1198.3584391668192,1198.6644522321321,1198.66446634362,1199.4632169638044,1199.463230433861,1380.2146427853259,1380.2146427853259,1200.5723834334976,f,1,1.0584245800173449,None,1200.5729129350066,,1200.5729520623136,1200.5729613630665,1200.5736027943312,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,168,0,270,180,180,168,0,0,0,f,present,resp,freq_top,,,,,0,39,39,659,,,,,,,,,,,0.795565848619158,,,,,,,,,,,,,,,,,,,,,,1200.5740880370822,1201.0456031971498,1201.0456169879217,1201.8447871041526,1201.8448018570716,1382.5876180674513,1382.5876180674513,1202.6948637712248,f,1,0.8139096992936175,None,1202.6953685776289,,1202.6954067427896,1202.6954157228274,1202.6959067384596,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,0,-168,0,90,180,-168,0,180,0,f,present,resp,freq_top,,,,,0,40,40,606,,,,,,,,,,,0.7001856055971863,,,,,,,,,,,,,,,,,,,,,,1202.6963724175575,1203.5519528855903,1203.5519669970781,1204.250655943646,1204.250670055134,1384.9939124965886,1384.9939124965886,1204.959853458613,f,1,0.6622798384869384,None,1204.9603787908181,,1204.9604182388412,1204.960426898163,1204.9608858422325,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
