ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,0,168,180,168,0,180,180,0,180,f,abs,resp,freq_top,,,,,0,748,748,850,,,,,,,,,,,0.9081358228178255,,,,,,,,,,,,,,,,,,,,,,,2581.155093605237,2581.1558370333696,2581.155847296399,2582.0680490110935,2582.0680631227588,2736.7231031678093,2736.7231031678093,2582.751432654648,f,1,0.6362912402692018,None,2582.751931052975,2582.751968577173,2582.7519775573237,2582.752557739157,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,168,180,0,90,180,0,180,0,168,f,present,resp,freq_top,,,,,0,749,749,555,,,,,,,,,,,0.8947971829450557,,,,,,,,,,,,,,,,,,,,,,,2582.7530266312788,2582.7923683477966,2582.792380535142,2583.6916963759977,2583.691710487663,2738.3467601543016,2738.3467601543016,2584.4419080509615,f,1,0.7088030652012094,None,2584.4424074114468,2584.4424452563653,2584.4424539157953,2584.4429295430273,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,-168,180,180,12,180,0,180,None,abs,inhibit,freq_top,,,,,0,750,750,336,,,,,,,,,,,0.827816013697254,,,,,,,,,,,,,,,,,,,,,,,2584.4434029252225,2584.5908553849476,2584.5908688551717,2585.4231956633594,2585.423209454304,2740.078635325088,2740.078635325088,2588.4547650600325,None,1,,,2588.4551422263357,2588.455178467655,2588.4551868063645,2588.455730105441,2741.57737104825,2741.57737104825,2741.57737104825,2741.57737104825,2743.0511384264464,2743.0511384264464,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,180,270,180,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,751,751,264,,,,,,,,,,,0.7308764044316631,,,,,,,,,,,,,,,,,,,,,,,2588.4562079777097,2588.456843964763,2588.456854227792,2589.186918615469,2589.1869324064137,2743.8421491679874,2743.8421491679874,2592.218044136156,None,1,,,2592.2184136051837,2592.218453374422,2592.2184623545727,2592.2188039209905,2745.3325541984123,2745.3325541984123,2745.3325541984123,2745.3325541984123,2746.822979113451,2746.822979113451,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,180,0,180,-168,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,752,752,797,,,,,,,,,,,0.808284781637437,,,,,,,,,,,,,,,,,,,,,,,2592.219302960755,2592.220039974498,2592.2200499168066,2593.025603690585,2593.0256174815295,2747.6806241717386,2747.6806241717386,2593.892556995088,f,1,0.8304228405177128,None,2593.893069825801,2593.8931086328776,2593.8931176130245,2593.8936836831963,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,0,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,753,753,756,,,,,,,,,,,1.0565151543259734,,,,,,,,,,,,,,,,,,,,,,,2593.894174063531,2594.082774212089,2594.082788003034,2595.140250058692,2595.140264170357,2749.803821887701,2749.803821887701,2595.823721579429,f,1,0.6274890896493162,None,2595.824228637186,2595.824268085704,2595.824276745134,2595.8248553233716,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,168,0,168,180,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,754,754,798,,,,,,,,,,,0.8472260901517864,,,,,,,,,,,,,,,,,,,,,,,2595.8253290262837,2596.048284021621,2596.048298133286,2596.8967003721627,2596.896715125269,2751.5523629340423,2751.5523629340423,2597.4983345028922,f,1,0.5590080691981711,None,2597.4988588795095,2597.4989002523434,2597.4989095532146,2599.1543957192916,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,180,180,90,0,180,0,12,0,0,j,present,resp,freq_top,,,,,0,755,755,649,,,,,,,,,,,0.8337476694475809,,,,,,,,,,,,,,,,,,,,,,,2599.1549290760595,2599.155702972559,2599.155714518467,2599.9946208901383,2599.994635322524,2754.64974336014,2754.64974336014,2601.145302675959,j,1,1.1095608615723904,None,2601.1458055643598,2601.1458437299952,2601.145852710146,2601.1463296202564,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,0,168,180,180,180,12,0,0,0,None,present,inhibit,freq_top,,,,,0,756,756,251,,,,,,,,,,,0.8666762514339256,,,,,,,,,,,,,,,,,,,,,,,2601.1468126240397,2601.147591010613,2601.147601273642,2602.0177114215985,2602.0177258539807,2756.67307539349,2756.67307539349,2605.0490165452866,None,1,,,2605.0494190484387,2605.0494565726367,2605.0494652320667,2605.049998909555,2758.1635015914107,2758.1635015914107,2758.1635015914107,2758.1635015914107,2759.6539069425526,2759.6539069425526,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,270,180,180,-12,180,180,180,-12,0,j,present,resp,freq_top,,,,,0,757,757,702,,,,,,,,,,,0.81646906307822,,,,,,,,,,,,,,,,,,,,,,,2605.0505021186764,2605.1326358536353,2605.1326493238594,2605.947238411438,2605.947252523103,2760.6031267599465,2760.6031267599465,2606.7323985852418,j,1,0.7398115232208511,None,2606.7328976250064,2606.732935469925,2606.7329444500756,2606.7335169346406,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,12,0,270,180,180,0,180,180,j,present,resp,freq_top,,,,,0,758,758,456,,,,,,,,,,,0.8387426331281312,,,,,,,,,,,,,,,,,,,,,,,2606.7339938447512,2606.7347603646995,2606.734770627725,2607.579894791128,2607.5799082613557,2762.2350788393014,2762.2350788393014,2608.3296520063595,j,1,0.7079230105009628,None,2608.3301545740396,2608.3301920982376,2608.3302007576676,2608.330788316056,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-12,0,0,90,180,180,-12,0,180,0,j,present,resp,freq_top,,,,,0,759,759,609,,,,,,,,,,,0.7907770365620637,,,,,,,,,,,,,,,,,,,,,,,2608.3312645847254,2608.338568333169,2608.338578916919,2609.128660212933,2609.1286743245983,2763.7837666469495,2763.7837666469495,2610.3113757974716,j,1,1.1434878683503484,None,2610.311874195795,2610.3119117199967,2610.3119207001437,2610.3124883739147,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,12,180,90,180,12,0,180,0,180,j,present,resp,freq_top,,,,,0,760,760,516,,,,,,,,,,,0.8986384761824769,,,,,,,,,,,,,,,,,,,,,,,2610.312955983154,2610.9936673906377,2610.9936818230235,2611.893284387239,2611.8932988196248,2766.5481425842554,2766.5481425842554,2612.693391058594,j,1,0.7624026941921329,None,2612.693914473053,2612.69395135581,2612.6939603359606,2612.6944205686486,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,0,180,180,180,168,180,168,180,f,abs,resp,freq_top,,,,,0,761,761,833,,,,,,,,,,,0.8127054123418139,,,,,,,,,,,,,,,,,,,,,,,2612.694903251715,2612.8758163918537,2612.875829862078,2613.6914628920968,2613.6914766830414,2768.346633790763,2768.346633790763,2614.4752369156013,f,1,0.7396354481315939,None,2614.475759047182,2614.4757968921003,2614.475805872251,2614.4762798958836,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,0,12,180,0,-12,0,180,0,j,present,resp,freq_top,,,,,0,762,762,611,,,,,,,,,,,1.0958591967581919,,,,,,,,,,,,,,,,,,,,,,,2614.4767526366377,2614.7406830943546,2614.74069720602,2615.8398236298563,2615.839838382959,2770.4948206984736,2770.4948206984736,2616.5898669270064,j,1,0.7036125384875049,None,2616.590468917777,2616.5905067626954,2616.590515742846,2616.590994577273,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,270,0,0,0,-168,0,0,0,12,None,present,inhibit,freq_top,,,,,0,763,763,173,,,,,,,,,,,0.9201691230263258,,,,,,,,,,,,,,,,,,,,,,,2616.5914657144313,2616.8063908520526,2616.806404963714,2617.729056686556,2617.7290711189416,2772.3849315648404,2772.3849315648404,2620.76115911928,None,1,,,2620.76155392516,2620.761591449358,2620.761600108788,2620.7621616888864,2773.8753372367028,2773.8753372367028,2773.8753372367028,2773.8753372367028,2775.365748681521,2775.365748681521,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,270,180,168,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,764,764,89,,,,,,,,,,,0.7666077354141013,,,,,,,,,,,,,,,,,,,,,,,2620.7626408440337,2620.763391327997,2620.763401591026,2621.5259382011754,2621.525952954278,2776.1817441247367,2776.1817441247367,2624.55792228835,None,1,,,2624.55829785105,2624.5583369788474,2624.558345958998,2624.5590159423336,2777.672159418187,2777.672159418187,2777.672159418187,2777.672159418187,2779.162596520575,2779.162596520575,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,270,0,0,0,0,0,-168,0,-168,f,present,resp,freq_top,,,,,0,765,765,728,,,,,,,,,,,1.0419355035855793,,,,,,,,,,,,,,,,,,,,,,,2624.559499908275,2624.56026867326,2624.5602789362893,2625.6058868732034,2625.605900664148,2780.261647575295,2780.261647575295,2626.339762693122,f,1,0.6967812100810988,None,2626.340260450008,2626.3402982949265,2626.3403069543565,2626.3407784122355,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,168,180,0,0,180,180,0,12,None,present,inhibit,freq_top,,,,,0,766,766,162,,,,,,,,,,,0.7574921189946078,,,,,,,,,,,,,,,,,,,,,,,2626.3412553223425,2626.6059269631587,2626.6059407541034,2627.363111724615,2627.3631258362766,2782.0184955811237,2782.0184955811237,2630.394654501557,None,1,,,2630.3950255741875,2630.395062777665,2630.3950717578155,2630.3956272442374,2783.5089682833895,2783.5089682833895,2783.5089682833895,2783.5089682833895,2784.999334506738,2784.999334506738,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-12,180,270,180,180,0,180,0,-12,j,present,resp,freq_top,,,,,0,767,767,738,,,,,,,,,,,0.7637197290385425,,,,,,,,,,,,,,,,,,,,,,,2630.3961031921863,2630.4523243835465,2630.452336570892,2631.2186586349926,2631.2186733880953,2785.873629404603,2785.873629404603,2632.2681527318273,j,1,1.0049129283579532,None,2632.2686504887133,2632.2686886543524,2632.2686973137825,2632.2692643461123,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,270,0,0,0,12,0,-12,0,0,j,present,resp,freq_top,,,,,0,768,768,689,,,,,,,,,,,0.796162479681958,,,,,,,,,,,,,,,,,,,,,,,2632.2697313139142,2632.584961520057,2632.5849759524426,2633.3829623462334,2633.382976457895,2788.038487640104,2788.038487640104,2634.1997198193203,j,1,0.7757827970017388,None,2634.2003028876316,2634.2003404118295,2634.20034939198,2634.2008016066793,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,180,90,0,168,180,0,180,0,180,None,present,inhibit,freq_top,,,,,0,769,769,125,,,,,,,,,,,0.7265540230877723,,,,,,,,,,,,,,,,,,,,,,,2634.2012791582274,2634.499237007971,2634.4992511196324,2635.231761956751,2635.2317760684164,2789.8869408734063,2789.8869408734063,2638.262927246673,None,1,,,2638.263304412976,2638.263341937174,2638.2633509173247,2638.263912176699,2791.377379579393,2791.377379579393,2791.377379579393,2791.377379579393,2792.867768253116,2792.867768253116,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,12,180,90,180,0,180,-168,0,0,None,present,inhibit,freq_top,,,,,0,770,770,286,,,,,,,,,,,0.9272274446554549,,,,,,,,,,,,,,,,,,,,,,,2638.2643967840813,2638.487607713694,2638.4876218253594,2639.420254022789,2639.4202681344505,2794.0750750163243,2794.0750750163243,2642.4507746662275,None,1,,,2642.4511415695015,2642.4511784522583,2642.451187432409,2642.4517230342135,2795.5655066664767,2795.5655066664767,2795.5655066664767,2795.5655066664767,2797.0559312607984,2797.0559312607984,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,168,0,270,0,168,180,180,0,0,f,present,resp,freq_top,,,,,0,771,771,632,,,,,,,,,,,0.9801607648450616,,,,,,,,,,,,,,,,,,,,,,,2642.4521964164087,2642.7420676410584,2642.74208175272,2643.7241977839585,2643.7242122163407,2798.3798176901255,2798.3798176901255,2644.6079968877384,f,1,0.83357808036817,None,2644.608505549091,2644.608544997609,2644.6085539777596,2644.609178098184,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,90,180,180,168,0,0,180,-12,180,None,present,inhibit,freq_top,,,,,0,772,772,146,,,,,,,,,,,1.0636308213444092,,,,,,,,,,,,,,,,,,,,,,,2644.6096553290154,2644.7903231186283,2644.790336268132,2645.8561482597106,2645.8561626920964,2800.511370473523,2800.511370473523,2648.8874248393513,None,1,,,2648.8878058542905,2648.887843699209,2648.887852679356,2648.8883882811606,2802.001782559779,2802.001782559779,2802.001782559779,2802.001782559779,2803.492202984744,2803.492202984744,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,168,0,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,773,773,1001,,,,,,,,,,,0.8984608460203564,,,,,,,,,,,,,,,,,,,,,,,2648.8888571732823,2649.1288000466993,2649.128814158361,2650.027572267758,2650.027586379423,2804.6828695299628,2804.6828695299628,2650.8281144763896,f,1,0.7546470517700072,None,2650.8286362872495,2650.828675094326,2650.8286840744768,2650.829155532352,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,0,-12,0,0,-12,180,180,180,j,present,resp,freq_top,,,,,0,774,774,447,,,,,,,,,,,0.9843202988255955,,,,,,,,,,,,,,,,,,,,,,,2650.8296308388635,2650.852474416195,2650.852485962103,2651.842878484458,2651.842892275403,2806.50637654795,2806.50637654795,2652.992583999683,j,1,1.0921554065171222,None,2652.9930833601684,2652.993122167245,2652.993130826675,2652.9935936251204,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,270,0,0,12,0,0,0,0,j,present,resp,freq_top,,,,,0,775,775,667,,,,,,,,,,,0.7627957400350456,,,,,,,,,,,,,,,,,,,,,,,2652.9940702145104,2653.2417372998243,2653.241751090769,2654.007652049979,2654.0076658409234,2808.6628633593173,2808.6628633593173,2654.7577408893194,f,0,0.7104781838970666,None,2654.7582578893853,2655.263986904378,2655.2639987710027,2655.2649968505357,,,,,,,2809.3955967758666,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-168,0,0,180,180,180,180,0,-168,180,f,abs,resp,freq_top,,,,,0,776,776,888,,,,,,,,,,,0.8319337858445472,,,,,,,,,,,,,,,,,,,,,,,2655.265512567723,2655.266635727912,2655.26664727382,2656.097877862263,2656.097891973928,2810.7527864122603,2810.7527864122603,2656.6811100620034,f,1,0.5407520656444831,None,2656.68163604222,2656.6823599064555,2656.6823708109223,2656.6829519549174,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,180,168,180,0,180,180,168,180,f,abs,resp,freq_top,,,,,0,777,777,832,,,,,,,,,,,0.9061115222308083,,,,,,,,,,,,,,,,,,,,,,,2656.683441693811,2656.855604639917,2656.855620034461,2657.762197609485,2657.7622126833085,2812.4180724877697,2812.4180724877697,2658.3297501465713,f,1,0.5237580938919564,None,2658.330250148494,2658.3302892762913,2658.330298256442,2658.3308742689223,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,0,0,0,-168,180,0,-168,180,f,present,resp,freq_top,,,,,0,778,778,539,,,,,,,,,,,1.0320565159637787,,,,,,,,,,,,,,,,,,,,,,,2658.331352141191,2658.4544180413795,2658.454430870166,2659.48633285311,2659.486347285496,2814.141609909977,2814.141609909977,2660.120669162294,f,1,0.5921069778487436,None,2660.12116916422,2660.1212073298557,2660.121216630727,2660.1216896922015,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,-168,180,-168,0,180,180,0,180,f,abs,resp,freq_top,,,,,0,779,779,846,,,,,,,,,,,0.7505929088316274,,,,,,,,,,,,,,,,,,,,,,,2660.1221672437496,2660.1858130948567,2660.1858259236433,2660.9436652738877,2660.943679385553,2815.59872552428,2815.59872552428,2661.577214857789,f,1,0.5904222375647805,None,2661.5777132561125,2661.577751742472,2661.5777607226228,2661.5783466774083,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-168,180,180,0,180,0,180,0,168,f,abs,resp,freq_top,,,,,0,780,780,908,,,,,,,,,,,0.7574436993218605,,,,,,,,,,,,,,,,,,,,,,,2661.5788178145667,2661.579588183151,2661.57959844618,2662.3340728059266,2662.334086917592,2816.9892193298983,2816.9892193298983,2663.1339136006936,f,1,0.751597328679054,None,2663.1344267521235,2663.1344649177627,2663.1344738979133,2663.135041892401,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-168,180,168,0,180,0,180,0,180,f,abs,resp,freq_top,,,,,0,781,781,861,,,,,,,,,,,0.8481757470113047,,,,,,,,,,,,,,,,,,,,,,,2663.1355139917177,2663.3747836746006,2663.374798427707,2664.2242074055466,2664.2242221586494,2818.8793334034635,2818.8793334034635,2664.857753461529,f,1,0.5901095359113242,None,2664.858252180573,2664.858290346212,2664.858299005642,2664.858773991433,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,12,180,168,180,0,180,0,180,None,present,inhibit,freq_top,,,,,0,782,782,122,,,,,,,,,,,1.092248075131327,,,,,,,,,,,,,,,,,,,,,,,2664.8592486565067,2664.916362410633,2664.916374918699,2666.0141110228797,2666.014125134545,2820.6694881442745,2820.6694881442745,2669.0458651540685,None,1,,,2669.046313199411,2669.0463504028885,2669.046359383039,2669.046824426521,2822.1682325268703,2822.1682325268703,2822.1682325268703,2822.1682325268703,2823.6420059987395,2823.6420059987395,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,180,180,0,0,168,0,0,0,0,f,abs,resp,freq_top,,,,,0,783,783,1004,,,,,,,,,,,0.8123844738226864,,,,,,,,,,,,,,,,,,,,,,,2669.047306788867,2669.345313387992,2669.3453271789367,2670.1603848379164,2670.1603983081404,2824.816020138627,2824.816020138627,2670.9279708581307,f,1,0.7330748071071866,None,2670.9285061392184,2670.9285446255744,2670.928553926442,2670.9290266671997,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,180,180,-168,180,-168,180,180,0,f,present,resp,freq_top,,,,,0,784,784,598,,,,,,,,,,,0.7940378309197058,,,,,,,,,,,,,,,,,,,,,,,2670.9295093502624,2671.052536764095,2671.0525495928814,2671.850815974918,2671.850830407304,2826.5062681447125,2826.5062681447125,2672.610608187075,f,1,0.72249554894006,None,2672.611120055626,2672.611158541986,2672.6111675221327,2672.6118150550938,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-12,180,270,180,180,0,12,0,0,j,present,resp,freq_top,,,,,0,785,785,650,,,,,,,,,,,0.9766164864190182,,,,,,,,,,,,,,,,,,,,,,,2672.612309604785,2672.851228420379,2672.8512422113236,2673.8326799205133,2673.8326940321786,2828.4879380549246,2828.4879380549246,2674.8825915943235,j,1,1.0140790957702848,None,2674.883096407044,2674.883133931242,2674.883142590672,2674.883694869899,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-168,180,-168,0,180,0,180,0,180,f,abs,resp,freq_top,,,,,0,786,786,860,,,,,,,,,,,0.7404691548390987,,,,,,,,,,,,,,,,,,,,,,,2674.884166969212,2675.0071328048725,2675.007146595817,2675.7475346281026,2675.747548739764,2830.4030066825144,2830.4030066825144,2676.415511220697,f,1,0.6176292056443344,None,2676.416009298304,2676.416046822502,2676.4160554819355,2676.4166638870993,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,168,0,180,0,180,180,168,0,0,f,abs,resp,freq_top,,,,,0,787,787,968,,,,,,,,,,,0.819743247891787,,,,,,,,,,,,,,,,,,,,,,,2676.4171385521695,2676.455494697224,2676.4555065638488,2677.279577406971,2677.279590877195,2831.9350574793716,2831.9350574793716,2677.963411982342,f,1,0.6373303719119576,None,2677.9639158329046,2677.96395399854,2677.9639629786907,2677.9645155786384,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,180,-12,180,0,180,12,0,0,j,present,resp,freq_top,,,,,0,788,788,647,,,,,,,,,,,0.889500995374768,,,,,,,,,,,,,,,,,,,,,,,2677.964993450907,2678.204218553761,2678.204232344706,2679.0946135777303,2679.0946276893956,2833.750203977692,2833.750203977692,2680.028607230048,j,1,0.8868316528642026,None,2680.029100817581,2680.029138341779,2680.029147001209,2680.0297364839134,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,90,168,0,0,0,0,12,None,present,inhibit,freq_top,,,,,0,789,789,167,,,,,,,,,,,0.7958457410561053,,,,,,,,,,,,,,,,,,,,,,,2680.030213394024,2680.1027390099007,2680.102752159408,2680.901188202137,2680.9012019930815,2835.557026197661,2835.557026197661,2683.932902564091,None,1,,,2683.933292559177,2683.9333288004964,2683.9333374599264,2683.934058116967,2837.0474479055083,2837.0474479055083,2837.0474479055083,2837.0474479055083,2838.537868971911,2838.537868971911,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,12,0,180,180,180,180,180,168,180,None,abs,inhibit,freq_top,,,,,0,790,790,375,,,,,,,,,,,1.0792667195813892,,,,,,,,,,,,,,,,,,,,,,,2683.9345372721145,2684.0665759457697,2684.066589095277,2685.148296914551,2685.1483116676536,2839.803479679842,2839.803479679842,2688.179377855209,None,1,,,2688.1797463620787,2688.179783244839,2688.179791904269,2688.180444889462,2841.293899142649,2841.293899142649,2841.293899142649,2841.293899142649,2842.784304173074,2842.784304173074,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
