ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,270,180,12,180,180,180,180,12,180,j,present,resp,freq_top,0,48,48,35,,,,,,,,,,,,431.97892757538665,435.1082523854606,435.10826617610456,1.0526316160935645,436.1658231923994,436.165836341618,472.98332614937004,472.98332614937004,437.5488920019397,j,1,1.3404171037132642,None,437.54942759206375,437.54946511544375,437.5494740953979,437.5500529817296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,180,180,12,0,180,12,0,0,j,abs,resp,freq_top,0,49,49,8,,,,,,,,,,,,437.5505414270943,438.22288406622584,438.2228975361572,0.8347566666052115,439.06335165243985,439.06336512237107,475.8808283109733,475.8808283109733,440.1804521791783,j,1,1.0825910736484161,None,440.1809528116236,440.18099899424516,440.18100733277396,440.1814733282533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.1815262458403,440.68374172882073,440.68376000944176,443.54233150398835,space,2.8434157669830142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,0,0,0,0,168,0,168,180,f,abs,resp,freq_bottom,,,,,0,0,0,989,,,,,,443.542356519575,444.0431413034275,,,,0.9522031123582673,,,,,,,,,,,,,,,,,,,,,,,444.21596469082016,444.7591406312138,444.7591553839956,445.71602819192475,445.71604294470654,482.5334442357675,482.5334442357675,447.1495441390404,f,1,1.389063119051059,None,447.1509023571097,447.15094533260464,447.1509546332715,447.1512211454829,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
12,0,0,0,0,180,90,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,1,1,261,,,,,,,,,,,0.8933844309307624,,,,,,,,,,,,,,,,,,,,,,,447.15169612091637,447.8230051031797,447.8230201766742,448.7216698481362,448.72168395949274,485.5392196291536,485.5392196291536,451.7529839104878,None,1,,,451.7533565785861,451.753396026242,451.75340532690876,451.75397587471167,487.02958894901184,487.02958894901184,487.02958894901184,487.02958894901184,488.5199832844567,488.5199832844567,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,168,180,180,168,180,180,0,f,abs,resp,freq_bottom,,,,,0,2,2,838,,,,,,,,,,,1.0149747568462029,,,,,,,,,,,,,,,,,,,,,,,451.7544585472487,452.0110758113388,452.01109152625867,453.02634782697936,453.02636225904854,489.84383314475434,489.84383314475434,454.8676483039432,f,1,1.8072304002031956,None,454.86817042413605,454.86820923036663,454.8682182103208,454.8686450788568,491.3342403087052,491.3342403087052,491.3342403087052,491.3342403087052,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,12,0,0,168,180,270,180,180,None,present,inhibit,freq_bottom,,,,,0,3,3,226,,,,,,,,,,,0.839719127521511,,,,,,,,,,,,,,,,,,,,,,,454.8691652747737,457.21446600061057,457.2144807533925,458.055573087847,458.05558687849094,494.87284898026206,494.87284898026206,461.0863752928106,None,1,,,461.08677361792087,461.0868101791629,461.08681883840444,461.08751221915196,496.36327410412133,496.36327410412133,496.36327410412133,496.36327410412133,497.85363508545066,497.85363508545066,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,168,0,0,0,90,0,168,180,f,present,resp,freq_bottom,,,,,0,4,4,639,,,,,,,,,,,0.8313237238963317,,,,,,,,,,,,,,,,,,,,,,,461.08798911886123,461.64456571658746,461.644580790082,462.476626462129,462.4766402527728,499.2940874057426,499.2940874057426,464.06824797245457,f,1,1.555797776799352,None,464.0687569434288,464.068796070372,464.06880505032626,464.0694118386585,500.78445736702616,500.78445736702616,500.78445736702616,500.78445736702616,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,-12,0,0,180,180,180,0,168,None,abs,inhibit,freq_bottom,,,,,0,5,5,409,,,,,,,,,,,1.0681598274730666,,,,,,,,,,,,,,,,,,,,,,,464.0698996425978,464.6004350146373,464.6004500881318,465.6738647413645,465.67387853200836,502.49133434421964,502.49133434421964,468.70473301313376,None,1,,,468.705138714635,468.70517559658964,468.7051845765438,468.7057368437257,503.9817283589519,503.9817283589519,503.9817283589519,503.9817283589519,505.4721117901667,505.4721117901667,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,180,0,180,168,0,168,180,0,f,abs,resp,freq_bottom,,,,,0,6,6,848,,,,,,,,,,,0.9399712623290064,,,,,,,,,,,,,,,,,,,,,,,468.70621855412475,469.2876474957473,469.2876622485292,470.22833586054895,470.22835863114705,507.0457650536103,507.0457650536103,471.29519194010624,f,1,1.0202329889957014,None,471.2956983453793,471.29573811374775,471.295747093702,471.296167547985,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,12,0,0,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,7,7,228,,,,,,,,,,,0.9802302513784573,,,,,,,,,,,,,,,,,,,,,,,471.2966399577172,471.85223581616236,471.8522508896569,472.83421176527935,472.83422619734864,509.6518600050801,509.6518600050801,475.8654251238592,None,1,,,475.86579811267023,475.8658353153375,475.86584461600427,475.86630997005824,511.1422527369618,511.1422527369618,511.1422527369618,511.1422527369618,512.6326396960158,512.6326396960158,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,180,12,180,180,270,180,12,180,j,present,resp,freq_bottom,,,,,0,8,8,492,,,,,,,,,,,1.0291570692232948,,,,,,,,,,,,,,,,,,,,,,,475.866784624779,478.5384172061053,478.5384322795998,479.57008501450906,479.5700991258656,516.3877585906091,516.3877585906091,480.98734628242727,j,1,1.373546078946731,None,480.98790015317235,480.9879418458167,480.98795082577095,480.98845594819335,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,180,180,180,168,0,180,0,180,None,abs,inhibit,freq_bottom,,,,,0,9,9,402,,,,,,,,,,,1.026895499918015,,,,,,,,,,,,,,,,,,,,,,,480.9889549770755,481.74391928817187,481.743934682379,482.77598670453636,482.77600241945623,519.6016457048879,519.6016457048879,485.81515117111434,None,1,,,485.81553538486804,485.81557290824793,485.8155822089148,485.8161299861195,521.0920528688389,521.0920528688389,521.0920528688389,521.0920528688389,522.5657845785963,522.5657845785963,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,168,180,180,180,168,0,0,180,270,f,present,resp,freq_bottom,,,,,0,10,10,429,,,,,,,,,,,0.9369405709086116,,,,,,,,,,,,,,,,,,,,,,,485.816603999415,489.62040803628923,489.6204224683585,490.56061885995626,490.56063329202556,527.3782988503094,527.3782988503094,491.9606639521548,f,1,1.3584004240898935,None,491.96117003671515,491.96120788080776,491.9612168607619,491.96168317695384,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,0,180,-12,180,270,0,-12,j,present,resp,freq_bottom,,,,,0,11,11,511,,,,,,,,,,,0.7167032789343533,,,,,,,,,,,,,,,,,,,,,,,491.96215879381253,492.6263283917928,492.62634346528733,493.34214138552994,493.34215645902447,530.1592610908849,530.1592610908849,495.2829801645641,j,1,1.904710689203796,None,495.2835766900915,495.28362158986243,495.2836308905292,495.2840786053875,531.6496823661923,531.6496823661923,531.6496823661923,531.6496823661923,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,0,12,180,180,180,90,168,None,present,inhibit,freq_bottom,,,,,0,12,12,168,,,,,,,,,,,0.7140922867231293,,,,,,,,,,,,,,,,,,,,,,,495.28461387479894,495.8398098045705,495.8398245573524,496.55521581395584,496.5552299253124,533.3731738621757,533.3731738621757,499.58701351098244,None,1,,,499.5873986868741,499.5874358895414,499.58744486949564,499.5878021433868,534.8635742911608,534.8635742911608,534.8635742911608,534.8635742911608,536.3539561188124,536.3539561188124,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,180,168,0,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,13,13,899,,,,,,,,,,,0.8959099435659607,,,,,,,,,,,,,,,,,,,,,,,499.5882784016707,499.5891250830645,499.58913534586935,500.48517024710264,500.48518499988455,537.3031404824033,537.3031404824033,502.26063515215884,f,1,1.7364273100726564,None,502.26113835030543,502.2611768358233,502.26118581577754,502.2616444348658,538.7935380249746,538.7935380249746,538.7935380249746,538.7935380249746,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,-168,180,0,12,0,270,180,180,None,present,inhibit,freq_bottom,,,,,0,14,14,190,,,,,,,,,,,0.9932163109397742,,,,,,,,,,,,,,,,,,,,,,,502.26211588246014,502.75896904994653,502.7589838027283,503.7578664398587,503.75788055121524,540.5753337977253,540.5753337977253,505.63293763806684,f,0,1.8411294065071502,None,505.6334472504663,506.1382322831918,506.13824414955985,506.13927524072693,542.0657194739285,542.0657194739285,542.0657194739285,542.0657194739285,,,542.4320858894132,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,-168,180,180,90,180,12,0,180,None,present,inhibit,freq_bottom,,,,,0,15,15,59,,,,,,,,,,,0.9174130375193404,,,,,,,,,,,,,,,,,,,,,,,506.1398076237245,506.14070465700416,506.14071588194696,507.0634751268098,507.06349725598255,543.8808379323527,543.8808379323527,510.0946464720326,None,1,,,510.0950457592808,510.0957763426956,510.09578660550034,510.0963561911653,545.3712293813837,545.3712293813837,545.3712293813837,545.3712293813837,546.8615752892188,546.8615752892188,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,-12,180,180,180,90,180,180,0,168,None,present,inhibit,freq_bottom,,,,,0,16,16,29,,,,,,,,,,,0.9195013769731654,,,,,,,,,,,,,,,,,,,,,,,510.09684303296666,515.2816751847947,515.2816896168638,516.205395605467,516.2054103582489,553.0229720056343,553.0229720056343,519.2367356455431,None,1,,,519.2371147278946,519.2371541755504,519.2371631555045,519.2378744961604,554.5217074356588,554.5217074356588,554.5217074356588,554.5217074356588,555.9954336933013,555.9954336933013,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,0,180,12,180,90,0,168,None,present,inhibit,freq_bottom,,,,,0,17,17,123,,,,,,,,,,,0.990153867047495,,,,,,,,,,,,,,,,,,,,,,,519.2383526787203,519.4862000554192,519.4862144874883,520.4767297316021,520.4767438429585,557.2943276195167,557.2943276195167,523.5077756781789,None,1,,,523.5081570055188,523.5081951703241,523.5082041502783,523.5089190187732,558.784717144272,558.784717144272,558.784717144272,558.784717144272,560.2751008961995,560.2751008961995,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,0,180,168,0,0,-168,0,180,f,abs,resp,freq_bottom,,,,,0,18,18,897,,,,,,,,,,,1.0509810320295454,,,,,,,,,,,,,,,,,,,,,,,523.509406502,523.7576432238548,523.7576582973493,524.8142974340421,524.814312186824,561.6322804978486,561.6322804978486,526.6059086174205,f,1,1.742242792539912,None,526.6064355483031,526.6064769202349,526.606485900189,526.6069464435532,563.1226264056836,563.1226264056836,563.1226264056836,563.1226264056836,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,0,0,168,90,180,168,180,180,f,present,resp,freq_bottom,,,,,0,19,19,560,,,,,,,,,,,0.8877717128970236,,,,,,,,,,,,,,,,,,,,,,,526.6074217396992,527.0881485130478,527.0881629451171,527.9785593972654,527.978573508622,564.796212447756,564.796212447756,529.1450410127336,f,1,1.1221022306000918,None,529.1455865449498,529.1456263133182,529.1456352932726,529.1461102687058,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,0,168,0,12,0,90,180,180,None,present,inhibit,freq_bottom,,,,,0,20,20,199,,,,,,,,,,,1.070942384451465,,,,,,,,,,,,,,,,,,,,,,,529.1465951862315,529.6945661014427,529.6945808542246,530.7677043003719,530.7677184117283,567.5855010301291,567.5855010301291,533.7989064340088,None,1,,,533.7993365096713,533.7993737123386,533.7993830130056,533.8000286075683,569.0758854234819,569.0758854234819,569.0758854234819,569.0758854234819,570.5662736653865,570.5662736653865,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,21,21,930,,,,,,,,,,,0.7145285971570023,,,,,,,,,,,,,,,,,,,,,,,533.8005138458066,534.3572745325935,534.3572892853751,535.0724640609405,535.072478172297,571.8901369956152,571.8901369956152,535.9237986745588,f,1,0.8121828449316695,None,535.9243272090046,535.9243663359478,535.9243753159019,535.9248454806457,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,180,12,180,180,-168,180,0,180,None,abs,inhibit,freq_bottom,,,,,0,22,22,396,,,,,,,,,,,0.7350137941503257,,,,,,,,,,,,,,,,,,,,,,,535.9253233424929,536.4302648829912,536.4302809186236,537.1706800647582,537.1706938554023,573.9883385673638,573.9883385673638,540.2019405680976,None,1,,,540.2023042562416,540.2023414589089,540.2023501181504,540.2030159176102,575.478733544234,575.478733544234,575.478733544234,575.478733544234,576.9691073540694,576.9691073540694,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
168,180,0,0,168,0,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,23,23,917,,,,,,,,,,,0.9826273788071105,,,,,,,,,,,,,,,,,,,,,,,540.2035101358026,543.9982440982458,543.9982582096025,544.9809118245471,544.9809262566164,581.7983333205048,581.7983333205048,545.8150222446293,f,1,0.7913201663909035,None,545.8155148592584,545.8155517412131,545.8155607211672,545.8160286409225,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,168,0,168,180,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,24,24,910,,,,,,,,,,,0.8022742977228992,,,,,,,,,,,,,,,,,,,,,,,545.8164920707004,546.7472344948262,546.7472505304588,547.5531148253913,547.5531289367477,584.3711001341862,584.3711001341862,548.3877650048619,f,1,0.7947033641268604,None,548.3882726929855,548.3883108577909,548.388319837745,548.3888810848812,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
12,0,-168,0,0,270,0,180,0,180,None,present,inhibit,freq_bottom,,,,,0,25,25,294,,,,,,,,,,,0.7678538784522343,,,,,,,,,,,,,,,,,,,,,,,548.3893599088663,551.5749781273973,551.5749925594666,552.3489876384517,552.3490023912334,589.166984492902,589.166984492902,555.3804495493346,None,1,,,555.3808376116401,555.3808770592959,555.3808863599627,555.3815316338128,590.6573740176573,590.6573740176573,590.6573740176573,590.6573740176573,592.1477593731479,592.1477593731479,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
168,180,0,180,180,180,-168,180,180,180,f,abs,resp,freq_bottom,,,,,0,26,26,789,,,,,,,,,,,1.0470982877012571,,,,,,,,,,,,,,,,,,,,,,,555.3820585646954,555.3828872861809,555.3828991525488,556.4293473241019,556.4293620768838,593.2468281518998,593.2468281518998,558.0702960434321,f,1,1.5983383854349427,None,558.0708874375573,558.0709381101558,558.0709474108226,558.0715788940288,594.7372032445858,594.7372032445858,594.7372032445858,594.7372032445858,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,-168,180,180,180,180,0,0,-168,f,abs,resp,freq_bottom,,,,,0,27,27,813,,,,,,,,,,,0.8271291264476311,,,,,,,,,,,,,,,,,,,,,,,558.0720702258072,558.6778794223067,558.677893854376,559.5100777535747,559.5100915442185,596.3358310434451,596.3358310434451,560.3185446316552,f,1,0.7655220408921082,None,560.3190609790202,560.3190991438255,560.3191084444923,560.3195811749372,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,168,180,180,180,-168,0,0,180,0,f,abs,resp,freq_bottom,,,,,0,28,28,754,,,,,,,,,,,0.7733143153999047,,,,,,,,,,,,,,,,,,,,,,,560.320067696026,560.9756091616059,560.9756242351002,561.7499105211709,561.74992495324,598.5672396518858,598.5672396518858,564.7812027750624,None,0,,,564.781584423115,565.2874877808481,565.287499647216,565.2882125914352,600.057628214503,600.057628214503,600.057628214503,600.057628214503,601.5480321713273,601.5480321713273,601.5813336899657,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,0,180,180,-168,180,-168,0,f,abs,resp,freq_bottom,,,,,0,29,29,866,,,,,,,,,,,1.0725660578703993,,,,,,,,,,,,,,,,,,,,,,,565.2887440122947,565.3639116808679,565.3639254715117,566.437402663711,566.4374177372056,603.2548847743594,603.2548847743594,567.753903393653,f,1,1.2700559556133726,None,567.7543838212014,567.7551176117427,567.7551275538349,567.755538707451,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,0,-12,0,0,0,180,180,270,j,present,resp,freq_bottom,,,,,0,30,30,711,,,,,,,,,,,0.9261610879871168,,,,,,,,,,,,,,,,,,,,,,,567.7560191349994,568.4030296441115,568.4030443968934,569.3344410748234,569.3344548654675,606.1523955952041,606.1523955952041,570.2678976900993,j,1,0.8838685362725869,None,570.2683963982686,570.2684358459244,570.2684448258788,570.2690108837044,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,168,0,0,90,180,180,12,None,present,inhibit,freq_bottom,,,,,0,31,31,203,,,,,,,,,,,0.8400891387049155,,,,,,,,,,,,,,,,,,,,,,,570.269484897,570.7756794618185,570.7756942146004,571.6159347362586,571.615950130466,608.4337535951888,608.4337535951888,574.6474142863374,None,1,,,574.6478161392868,574.647853341954,574.6478623219082,574.648359747227,609.9241867368642,609.9241867368642,609.9241867368642,609.9241867368642,611.4145371346763,611.4145371346763,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,270,0,180,180,180,12,180,0,-12,j,present,resp,freq_bottom,,,,,0,32,32,455,,,,,,,,,,,0.8938694206236136,,,,,,,,,,,,,,,,,,,,,,,574.6488440233272,577.3698618626477,577.3698759740043,578.2688521309431,578.268866883725,615.0947439686779,615.0947439686779,579.7787810738484,j,1,1.4612183337105193,None,579.779292610524,579.7793323788924,579.7793413588468,579.77982723851,616.5768065102102,616.5768065102102,616.5768065102102,616.5768065102102,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,0,180,-168,180,90,180,-168,f,present,resp,freq_bottom,,,,,0,33,33,514,,,,,,,,,,,0.9180179011947461,,,,,,,,,,,,,,,,,,,,,,,579.7803115146103,580.3921821801789,580.392197574386,581.3158695674483,581.3158852823683,618.1337913751388,618.1337913751388,582.332943346752,f,1,0.9818577962474251,None,582.3335321751758,582.3335700192683,582.3335789992225,582.334103364404,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,0,180,168,0,0,180,168,f,abs,resp,freq_bottom,,,,,0,34,34,859,,,,,,,,,,,1.0180729500127892,,,,,,,,,,,,,,,,,,,,,,,582.334596941171,583.1230135058511,583.1230289000582,584.1472603442658,584.1472744556224,620.9646949894423,620.9646949894423,585.0649763827205,f,1,0.8706971884841437,None,585.0654847122694,585.0655225563621,585.0655315363163,585.0659991353587,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,12,0,0,0,90,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,35,35,222,,,,,,,,,,,0.9867671389186556,,,,,,,,,,,,,,,,,,,,,,,585.06647507293,585.0672396518858,585.0672495939777,586.0619427617721,586.0619568731286,622.8797237766096,622.8797237766096,589.0932225078702,None,1,,,589.0936150601528,589.0936529042453,589.0936618841997,589.0941554609667,624.3784402845877,624.3784402845877,624.3784402845877,624.3784402845877,625.8521998963456,625.8521998963456,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
168,180,0,180,180,180,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,36,36,786,,,,,,,,,,,0.9016275366467634,,,,,,,,,,,,,,,,,,,,,,,589.0946323606761,592.6984229917616,592.6984374238307,593.606171601793,593.6061860338621,630.423245445239,630.423245445239,594.6062549870817,f,1,0.9634559458637,None,594.606762995918,594.6068001985852,594.6068091785394,594.6071796016492,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
12,0,0,0,0,168,180,0,0,180,None,abs,inhibit,freq_bottom,,,,,0,37,37,401,,,,,,,,,,,0.7479814536216551,,,,,,,,,,,,,,,,,,,,,,,594.6076641984621,595.2795722719541,595.2795873454486,596.0286165482596,596.0286313010415,632.8545087067071,632.8545087067071,599.0679766495534,None,1,,,599.0683720882498,599.0684089702045,599.0684179501586,599.0689766315936,634.3448674430479,634.3448674430479,634.3448674430479,634.3448674430479,635.818617754139,635.818617754139,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,0,168,0,0,90,180,180,180,None,present,inhibit,freq_bottom,,,,,0,38,38,198,,,,,,,,,,,0.8577152610253858,,,,,,,,,,,,,,,,,,,,,,,599.0694583419925,602.9232223539282,602.9232380688479,603.7799497507422,603.779963541386,640.5978564849381,640.5978564849381,606.8114046059468,None,1,,,606.8117827261601,606.8118192874022,606.8118279466437,606.8122823964675,642.0882485753943,642.0882485753943,642.0882485753943,642.0882485753943,643.5786137259884,643.5786137259884,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,180,168,0,0,0,90,180,168,f,present,resp,freq_bottom,,,,,0,39,39,613,,,,,,,,,,,1.0592509616462584,,,,,,,,,,,,,,,,,,,,,,,606.8127666725677,610.791514648871,610.7915297223656,611.8569089201733,611.8569233522426,648.6742547279459,648.6742547279459,613.2730072840257,f,1,1.3674939105442832,None,613.2735050300571,613.2735441570003,613.2735534576673,613.2741102148261,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
