ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,text_feedback_2.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,0,180,0,180,180,180,12,180,168,None,abs,inhibit,freq_bottom,,,,,0,144,144,346,,,,,,,,,,,1.0005874090505162,,,,,,,,,,,,,,,,,,,,,,799.917129325695,802.1386123340199,802.138627407654,803.1451100327249,803.1451241442119,1226.3428889486859,1226.3428889486859,806.1763207951699,None,1,,,806.1766921838716,806.1767338769059,806.1767428569437,806.1773060335909,,1227.8332795065617,1227.8332795065617,1227.8332795065617,1227.8332795065617,1229.3236777616112,1229.3236777616112,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,0,0,0,0,168,180,270,180,180,None,present,inhibit,freq_bottom,,,,,0,145,145,266,,,,,,,,,,,1.0262963899725783,,,,,,,,,,,,,,,,,,,,,,806.1777806927275,806.1785055100554,806.1785157729573,807.2082416220255,807.2082560542294,1230.4060991133192,1230.4060991133192,810.2399267228939,None,1,,,810.2402910558521,810.2403484639508,810.2403574439886,810.240907150579,,1231.904834050507,1231.904834050507,1231.904834050507,1231.904834050507,1233.3785650348764,1233.3785650348764,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,-12,0,180,-12,0,0,180,90,0,j,present,resp,freq_bottom,,,,,0,146,146,734,,,,,,,,,,,0.7251846486960413,,,,,,,,,,,,,,,,,,,,,,810.2413911104704,810.2421255492663,810.2421358121683,810.9635994171986,810.9636135286855,1234.1612282382412,1234.1612282382412,812.0474947779476,j,1,1.0435799540937296,None,812.0480576338814,812.0480980440516,812.0481073448063,812.048580400362,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,-12,0,180,180,180,90,180,0,12,j,present,resp,freq_bottom,,,,,0,147,147,476,,,,,,,,,,,1.0327157349031748,,,,,,,,,,,,,,,,,,,,,,812.0490537766345,812.3125463634533,812.3125604749439,813.3448693677128,813.3448837999167,1236.542557521152,1236.542557521152,814.1115936455972,j,1,0.7259399849717738,None,814.1121109599117,814.1121513700818,814.1121606708366,814.1127068495553,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,0,168,0,0,0,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,148,148,974,,,,,,,,,,,1.0532580328369296,,,,,,,,,,,,,,,,,,,,,,814.1131879230052,814.3369727074205,814.3369868189111,815.3930344413311,815.393049194252,1238.5907957179334,1238.5907957179334,816.4272220862767,f,1,0.9973503993132908,None,816.427727213395,816.4277679442821,816.4277772450332,816.4281550480482,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,-12,180,180,-12,180,180,270,j,present,resp,freq_bottom,,,,,0,149,149,545,,,,,,,,,,,0.7242872518142434,,,,,,,,,,,,,,,,,,,,,,816.428635159351,816.9335079523044,816.9335227052252,817.6577749326752,817.6577909684565,1240.863894058646,1240.863894058646,818.7241585784868,j,1,1.0125231351485127,None,818.7246627434615,818.7247037950619,818.7247130958131,818.7252855732186,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,150,150,979,,,,,,,,,,,0.9353059164163895,,,,,,,,,,,,,,,,,,,,,,818.7257595909214,819.024754115344,819.0247688682648,819.964159065974,819.9641734981778,1243.1702547797067,1243.1702547797067,820.8057890454475,f,1,0.7863551128721156,None,820.8062925689883,820.8063342620189,820.8063435627737,820.8068955143754,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,-12,0,0,0,270,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,151,151,295,,,,,,,,,,,0.7739517901359803,,,,,,,,,,,,,,,,,,,,,,820.8073778706857,820.8471632862711,820.8471757941807,821.621021241961,821.6210363155951,1244.8271823816794,1244.8271823816794,824.6610112741182,None,1,,,824.6614682938925,824.661514797659,824.6615240984138,824.6624301200754,,1246.3175886546233,1246.3175886546233,1246.3175886546233,1246.3175886546233,1247.7996688290405,1247.7996688290405,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,-168,180,180,180,180,-168,0,90,f,present,resp,freq_bottom,,,,,0,152,152,479,,,,,,,,,,,0.9255827785388575,,,,,,,,,,,,,,,,,,,,,,824.6629500001145,824.6637986136775,824.6638101594399,825.6013546386894,825.6013690708896,1248.8071322025135,1248.8071322025135,826.6013616944329,f,1,0.9570271436132316,None,826.6018741980115,826.6019149288986,826.6019239089364,826.602387343024,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,-12,0,180,180,180,12,0,0,270,j,present,resp,freq_bottom,,,,,0,153,153,475,,,,,,,,,,,0.9172743929853207,,,,,,,,,,,,,,,,,,,,,,826.6028616814438,827.1419532287582,827.1419683023923,828.0659349646448,828.0659577354527,1251.2717102834577,1251.2717102834577,828.8417672457617,j,1,0.7321243445039727,None,828.8422633928458,828.842303803016,828.8423124623368,828.8425699969885,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,-168,0,0,0,12,180,90,180,None,present,inhibit,freq_bottom,,,,,0,154,154,288,,,,,,,,,,,1.0558416789900105,,,,,,,,,,,,,,,,,,,,,,828.8430571640347,829.0646373491982,829.0646703829079,830.1224126667294,830.1224274196466,1253.3283005567318,1253.3283005567318,833.1615274659271,None,1,,,833.161909438244,833.161968770637,833.1619777506749,833.1625290608463,,1254.8186943217625,1254.8186943217625,1254.8186943217625,1254.8186943217625,1256.2924275511432,1256.2924275511432,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,180,0,180,180,0,-168,180,-168,f,abs,resp,freq_bottom,,,,,0,155,155,849,,,,,,,,,,,1.0567692054378224,,,,,,,,,,,,,,,,,,,,,,833.1630300186625,833.353025807668,833.3530392777247,834.4103825913007,834.4103967027877,1257.616307684315,1257.616307684315,835.2021249334939,f,1,0.7391345467876818,None,835.2026274948876,835.2026688672049,835.2026781679597,835.2032589839691,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,0,168,0,180,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,156,156,945,,,,,,,,,,,0.8685055228865975,,,,,,,,,,,,,,,,,,,,,,835.2037419817098,835.4430952650509,835.4431090558246,836.3174411254295,836.3174552369201,1259.5147222907326,1259.5147222907326,836.951101129016,f,1,0.5848844392712635,None,836.9516065768512,836.9516476284516,836.9516566084894,836.9523150376845,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,0,0,0,0,180,90,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,157,157,265,,,,,,,,,,,0.9629451349263183,,,,,,,,,,,,,,,,,,,,,,836.9528057326024,837.1836026435958,837.1836161136525,838.1484182144668,838.1484329673876,1261.346483850204,1261.346483850204,841.1801937571436,None,1,,,841.1805869545096,841.1806276853931,841.180636344714,841.1813242797471,,1262.8368875574197,1262.8368875574197,1262.8368875574197,1262.8368875574197,1264.3272877367672,1264.3272877367672,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,12,0,0,0,270,180,180,180,None,present,inhibit,freq_bottom,,,,,0,158,158,238,,,,,,,,,,,0.8725144155004158,,,,,,,,,,,,,,,,,,,,,,841.1818245961331,841.1891628905069,841.1891747569862,842.0619292263982,842.0619433378888,1265.2597934527184,1265.2597934527184,845.0936290801837,None,1,,,845.0940142596592,845.0940816099428,845.0940905899806,845.0947528677607,,1266.7502391736853,1266.7502391736853,1266.7502391736853,1266.7502391736853,1268.2406255622554,1268.2406255622554,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,180,180,0,180,180,180,180,-168,180,f,abs,resp,freq_bottom,,,,,0,159,159,843,,,,,,,,,,,0.7965328149070818,,,,,,,,,,,,,,,,,,,,,,845.0952653713393,845.335470475402,845.3354836247418,846.133448491626,846.1334632445469,1269.339693017413,1269.339693017413,849.1730427606963,None,0,,,849.1734189601339,849.6721798752878,849.67219077962,849.6724842344229,1272.3454466558505,1270.8300992903532,1270.8300992903532,1270.8300992903532,1270.8300992903532,1272.3038411790549,1272.3038411790549,1272.8450411109334,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,12,0,12,0,180,0,90,j,present,resp,freq_bottom,,,,,0,160,160,625,,,,,,,,,,,0.7053280698767077,,,,,,,,,,,,,,,,,,,,,,849.6730111702054,849.673985183581,849.6739964086264,850.3802096646396,850.3802240968434,1273.577756061768,1273.577756061768,851.2809529872575,j,1,0.8572595662335516,None,851.2814818473344,851.2822268697491,851.2822377740813,851.2828535480949,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,-168,0,12,180,90,0,180,180,None,present,inhibit,freq_bottom,,,,,0,161,161,177,,,,,,,,,,,0.7173785650147965,,,,,,,,,,,,,,,,,,,,,,851.2833378286996,851.5130568144559,851.5130712466598,852.2368747929395,852.2368892251434,1275.4345129147368,1275.4345129147368,855.2680679160258,None,1,,,855.2684377011501,855.2684951092488,855.2685040892866,855.2690634173487,,1276.9249381099035,1276.9249381099035,1276.9249381099035,1276.9249381099035,1278.4153187255943,1278.4153187255943,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,-168,0,180,180,180,0,0,12,None,abs,inhibit,freq_bottom,,,,,0,162,162,365,,,,,,,,,,,0.8852803162286714,,,,,,,,,,,,,,,,,,,,,,855.2695534708328,855.5258001293769,855.5258139201505,856.4168350690998,856.4168498220206,1279.6226408559014,1279.6226408559014,859.4560002206526,None,1,,,859.4564768040836,859.4565213835558,859.4565306843106,859.4571535140676,,1281.1130240373168,1281.1130240373168,1281.1130240373168,1281.1130240373168,1282.5867707367506,1282.5867707367506,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,163,163,935,,,,,,,,,,,0.7620046792904598,,,,,,,,,,,,,,,,,,,,,,859.4576573583254,859.4585765293268,859.4585877543723,860.2218030825279,860.2218175147318,1283.4194040013135,1283.4194040013135,861.22238229496,j,0,0.9514155821998429,None,861.2228947985386,861.7279244214369,861.727935646486,861.7289834244548,1284.4018970971083,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,0,168,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,164,164,78,,,,,,,,,,,1.0968836571243705,,,,,,,,,,,,,,,,,,,,,,861.7295058702184,862.2869747439654,862.2869891761693,863.3858558633401,863.3858699748271,1286.5833807725212,1286.5833807725212,866.4172863159947,None,1,,,866.4176811169382,866.4184303086549,866.4184408922702,866.4188190160021,,1288.073796346216,1288.073796346216,1288.073796346216,1288.073796346216,1289.5641840176504,1289.5641840176504,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,-12,0,-12,0,0,270,180,180,180,j,present,resp,freq_bottom,,,,,0,165,165,716,,,,,,,,,,,1.0587825776640518,,,,,,,,,,,,,,,,,,,,,,866.4193145216523,866.6169831114385,866.6169975436387,867.6819507977343,867.6819668335156,1290.879723620099,1290.879723620099,868.5986574202216,j,1,0.8673088698487845,None,868.599160943766,868.5992032782269,868.5992125789817,868.5997863392477,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,0,-12,0,180,90,0,-12,180,j,present,resp,freq_bottom,,,,,0,166,166,710,,,,,,,,,,,0.7191522629663627,,,,,,,,,,,,,,,,,,,,,,868.6002696577052,868.8648962949992,868.8649104064862,869.5890070868554,869.5890218397726,1292.7864470063942,1292.7864470063942,870.539378908521,j,1,0.9122401677450398,None,870.5399154657753,870.5399561966587,870.5399654974135,875.5763304807842,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,0,180,168,0,0,-168,0,180,f,abs,resp,freq_bottom,,,,,0,167,167,897,,,,,,,,,,,0.8314527411298651,,,,,,,,,,,,,,,,,,,,,,875.5768756973557,875.7842889109052,875.7843030223921,876.6160052494743,876.6160196816782,1299.8221157161242,1299.8221157161242,877.7916990455851,f,1,1.1237550135156198,None,877.7922064177146,877.7922484314622,877.7922577322133,877.7930470133833,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,0,180,-168,270,0,-168,0,180,f,present,resp,freq_bottom,,,,,0,168,168,719,,,,,,,,,,,0.7248442031754833,,,,,,,,,,,,,,,,,,,,,,877.7935463676258,878.01554989742,878.0155633674767,878.7394265668663,878.7394409990702,1301.9453506977334,1301.9453506977334,879.83084848207,f,1,1.0486713147511182,None,879.8313584199241,879.8313978679471,879.8314065272716,879.8318516805666,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,180,0,12,90,180,168,180,0,None,present,inhibit,freq_bottom,,,,,0,169,169,159,,,,,,,,,,,1.0605598981739435,,,,,,,,,,,,,,,,,,,,,,879.8323362818883,880.0553144664882,880.0553285779752,881.1206929895088,881.1207077424297,1304.3183202069777,1304.3183202069777,884.1515926577958,None,1,,,884.151975271543,884.1520160024302,884.152024661751,884.1528360722987,,1305.808683504023,1305.808683504023,1305.808683504023,1305.808683504023,1307.2991112649142,1307.2991112649142,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,0,168,0,168,0,90,180,180,f,present,resp,freq_bottom,,,,,0,170,170,616,,,,,,,,,,,1.081770403547281,,,,,,,,,,,,,,,,,,,,,,884.1533569144849,884.3434662368236,884.3434800275973,885.425050841448,885.4250659150821,1308.6229801730406,1308.6229801730406,886.4422739123183,f,1,0.9798640209082805,None,886.4428002066707,886.4428447861428,886.4428540868976,886.4434281678768,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,180,180,0,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,171,171,107,,,,,,,,,,,0.9601245846057302,,,,,,,,,,,,,,,,,,,,,,886.4439159763533,886.7497494409145,886.7497638731184,887.7147378775117,887.7147526304288,1310.9126986392366,1310.9126986392366,890.7459370941942,None,1,,,890.7463232358168,890.7463630045568,890.746371984591,890.7469021275319,,1312.4031154957956,1312.4031154957956,1312.4031154957956,1312.4031154957956,1313.8935105436867,1313.8935105436867,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,0,0,0,0,168,180,0,0,180,None,abs,inhibit,freq_bottom,,,,,0,172,172,401,,,,,,,,,,,1.0968624610640534,,,,,,,,,,,,,,,,,,,,,,890.7473963503217,890.9294146586944,890.9294290908983,892.0280469027384,892.0280616556556,1315.225715813238,1315.225715813238,895.0597916567131,None,1,,,895.0601986448492,895.0602396964496,895.0602486764874,895.0607127520088,,1316.7161147097213,1316.7161147097213,1316.7161147097213,1316.7161147097213,1318.2065325284238,1318.2065325284238,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,0,180,180,180,0,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,173,173,765,,,,,,,,,,,0.9309025940893868,,,,,,,,,,,,,,,,,,,,,,895.0611957497495,895.0619792580401,895.0619904830855,895.9917053316094,895.9917204052435,1319.197323820481,1319.197323820481,896.7419130751623,f,1,0.7078169860360504,None,896.7424223715825,896.7424634231866,896.7424727239377,896.7429493073687,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,-12,0,0,0,270,0,-12,0,0,j,present,resp,freq_bottom,,,,,0,174,174,676,,,,,,,,,,,0.9686607361237733,,,,,,,,,,,,,,,,,,,,,,896.7434252493658,896.966488744325,896.9665025350987,897.939956260805,897.9399706930053,1321.1373544873095,1321.1373544873095,898.723738120294,j,1,0.7354129625928181,None,898.7242387573933,898.7242801297107,898.7242891097485,898.7247708246286,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,180,180,180,168,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,175,175,750,,,,,,,,,,,0.7404372215323328,,,,,,,,,,,,,,,,,,,,,,898.7252515773616,899.605720540585,899.6057356142228,900.3461750010501,900.3461891125407,1323.5436540478986,1323.5436540478986,901.3292357635146,f,1,0.9378589324333007,None,901.3297354384704,901.329777131501,901.3297861115389,901.3303393460046,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,-12,0,0,180,180,180,0,168,None,abs,inhibit,freq_bottom,,,,,0,176,176,409,,,,,,,,,,,0.7433187061511934,,,,,,,,,,,,,,,,,,,,,,901.3308130429941,901.5540291985926,901.5540433100832,902.3028126440222,902.3028267555092,1325.508647615945,1325.508647615945,905.3427205729786,None,1,,,905.3430980552766,905.343139427594,905.3431484076318,905.3437103014185,,1326.999034645949,1326.999034645949,1326.999034645949,1326.999034645949,1328.4727906461376,1328.4727906461376,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,0,180,180,12,0,12,180,270,j,present,resp,freq_bottom,,,,,0,177,177,457,,,,,,,,,,,1.0852670951857823,,,,,,,,,,,,,,,,,,,,,,905.3441990720421,905.3449267758115,905.3449367179965,906.4322865068207,906.4323015804548,1329.6301423945333,1329.6301423945333,907.4656361218185,j,1,0.9944366977942991,None,907.4661396453594,907.4661806969598,907.4661896769976,907.4666515075078,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,168,0,0,0,180,180,12,None,abs,inhibit,freq_bottom,,,,,0,178,178,372,,,,,,,,,,,0.7108202246931368,,,,,,,,,,,,,,,,,,,,,,907.4671296945162,907.6823988374708,907.682413911105,908.3970619882384,908.3970764204423,1331.595114153919,1331.595114153919,911.4291633779976,None,1,,,911.4295998719717,911.4296470171685,911.4296566386402,911.4302855619935,,1333.0855524984254,1333.0855524984254,1333.0855524984254,1333.0855524984254,1334.5759244547917,1334.5759244547917,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,168,180,180,12,0,180,180,None,abs,inhibit,freq_bottom,,,,,0,179,179,375,,,,,,,,,,,0.7965863878647308,,,,,,,,,,,,,,,,,,,,,,911.4308003105834,911.6788860391534,911.6789001506404,912.4771453229878,912.4771594344784,1335.6749896649417,1335.6749896649417,915.5087576214064,None,1,,,915.5091572330857,915.509197001822,915.5092063025768,915.5098884647268,,1337.165416463682,1337.165416463682,1337.165416463682,1337.165416463682,1338.6558031729692,1338.6558031729692,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
90,0,0,180,180,12,0,168,0,0,None,present,inhibit,freq_bottom,,,,,0,180,180,55,,,,,,,,,,,0.7037658528294229,,,,,,,,,,,,,,,,,,,,,,915.5103679345957,915.7244661447767,915.7244805769806,916.4323637992893,916.4323788729234,1339.6299833195808,1339.6299833195808,919.4638866180467,None,1,,,919.4642676282165,919.4643106041112,919.464319584149,919.4648057890481,,1341.128716973908,1341.128716973908,1341.128716973908,1341.128716973908,1342.602470087655,1342.602470087655,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,168,180,0,0,12,0,270,180,0,None,present,inhibit,freq_bottom,,,,,0,181,181,218,,,,,,,,,,,0.78322575189121,,,,,,,,,,,,,,,,,,,,,,919.465315085472,919.6462686179439,919.6462820880006,920.4285629983315,920.4285787133995,1343.626581488872,1343.626581488872,923.4599681144537,None,1,,,923.4603452760348,923.4603860069219,923.4603949869597,923.4608388573943,,1345.125308728886,1345.125308728886,1345.125308728886,1345.125308728886,1346.599061842633,1346.599061842633,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,168,0,168,0,0,90,180,180,180,f,present,resp,freq_bottom,,,,,0,182,182,615,,,,,,,,,,,0.8127083218294546,,,,,,,,,,,,,,,,,,,,,,923.4613212137047,923.4624286447834,923.4624389076816,924.2756595757528,924.2756740079567,1347.4733134126182,1347.4733134126182,925.4343897599356,f,1,1.1184256818560243,None,925.4349458808429,925.4349872531602,925.4349965539113,925.4354734580556,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,180,0,180,180,180,168,180,0,180,f,abs,resp,freq_bottom,,,,,0,183,183,787,,,,,,,,,,,0.7289084082038266,,,,,,,,,,,,,,,,,,,,,,925.435961587249,925.7172801903253,925.7172946225292,926.4492141985938,926.4492459494431,1349.65480157805,1349.65480157805,927.19911405514,f,1,0.6966624963533832,None,927.1996262380053,927.1996669688888,927.1996759489266,927.2002516334869,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
270,180,180,0,180,180,12,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,184,184,104,,,,,,,,,,,0.901188956361899,,,,,,,,,,,,,,,,,,,,,,927.2007333483671,927.4320520636938,927.4320661751808,928.3390881477317,928.3391025799356,1351.536530632995,1351.536530632995,931.3699948717585,None,1,,,931.3703476589544,931.3703874276907,931.3703960870153,931.370854710367,,1353.026937226652,1353.026937226652,1353.026937226652,1353.026937226652,1354.517327143094,1354.517327143094,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,12,180,0,180,270,180,180,180,168,None,present,inhibit,freq_bottom,,,,,0,185,185,115,,,,,,,,,,,1.057923694083226,,,,,,,,,,,,,,,,,,,,,,931.3713210308961,931.3720596389976,931.3720695811826,932.4269427429608,932.4269568544478,1355.633054492475,1355.633054492475,935.467334631805,None,1,,,935.467751882843,935.4677929344434,935.4678019144812,935.4682647071386,,1357.123441201762,1357.123441201762,1357.123441201762,1357.123441201762,1358.5971904669204,1358.5971904669204,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,180,180,168,180,270,180,0,0,0,None,present,inhibit,freq_bottom,,,,,0,186,186,70,,,,,,,,,,,0.7184240502883613,,,,,,,,,,,,,,,,,,,,,,935.4687403284188,935.7584690575168,935.7584831690037,936.4814464403316,936.4814608725355,1359.6796198365191,1359.6796198365191,939.5130824717053,None,1,,,939.5134682926109,939.5135080613472,939.5135170413851,939.5139856069254,,1361.170021298727,1361.170021298727,1361.170021298727,1361.170021298727,1362.6604163466218,1362.6604163466218,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
